Flow_Key,Flow_Name,Metals,CF2_contributions,Total_CF2
"('ecoinvent-3.12-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Aluminium III,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0023183730268120472, 3.6076957316809366e-05, 7.931173862159367e-06, 4.4718795267014474e-06, 2.8179677556202233e-06, 2.4045334718863272e-06, 1.8473233110460126e-06, 1.1898956729826825e-06, 1.0121206767511444e-06, 7.499307468922807e-08, 3.910458894483003e-08, 3.0882063383452275e-09]",0.0023762420642759767
"('ecoinvent-3.12-biosphere', '2bcad3b3-5305-481c-a166-ad5e6eac2675')",Nickel II,"['Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni']","[8.610646992302025e-05, 1.9371369374595667e-07, 1.8619807852443704e-07, 1.1735799150306382e-07, 2.4810880342319532e-08, 2.3980323853106783e-08, 1.441646077445021e-08, 1.1799758986064122e-08, 5.369703836523154e-09, -1.312055482791985e-09, 9.419728361492876e-10, 4.713221329817012e-10, 1.1385026326299324e-11, 0.0]",8.668422943909884e-05
"('ecoinvent-3.12-biosphere', '2c384839-5f0b-5936-bee4-715e27a2f026')",Malathion,['P'],[-1.1511995951569552e-14],-1.1511995951569552e-14
"('ecoinvent-3.12-biosphere', '2c7be02c-791f-4fef-b231-b90321bbeb30')",Zinc II,"['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[7.138702255285526e-06, 1.6271929386588268e-08, 1.3210944687643888e-08, 1.2519902324988676e-08, 1.0456699986159744e-08, 9.63243753381505e-09, 8.667414111170458e-09, 3.396799674417187e-09, 3.1823935392492164e-09, 3.0552492644964655e-09, 2.6453937934795392e-09, 1.3974091444989521e-09, -6.569191139061592e-12, 6.694375969710012e-16]",7.223132260210332e-06
"('ecoinvent-3.12-biosphere', '2c96cdaa-6d20-5587-86f3-a8b99c829c6d')",Dimethoate,['P'],[1.814011483277781e-15],1.814011483277781e-15
"('ecoinvent-3.12-biosphere', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')",Iron ion,"['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[3.6317843125881055e-06, 9.932031159250924e-07, 1.2597445096327265e-08, 1.1426500304960905e-08, 7.432996754445176e-09, 3.5093809384889075e-09, 3.453626846418325e-09, 1.087423396082068e-09, 7.964899093326971e-10, 2.79846421660667e-10, 8.682915133148982e-11, 8.652262328949715e-12]",4.665666619594574e-06
"('ecoinvent-3.12-biosphere', '2d4b8ec1-8d53-4e62-8a11-ebc45909b02e')",Phosphorus,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[2.445264703735171e-09, 9.164027800970033e-10, 3.650157403816444e-10, 3.3580827158634583e-10, 3.156282304010983e-11, 1.9040736651751022e-11, 8.6502532978424e-12, 4.7192555284008635e-12, 1.956516039248645e-12, 7.121041616984723e-13, 4.906552213919838e-13]",4.129623839740608e-09
"('ecoinvent-3.12-biosphere', '2e0c9efa-d55c-49db-8be3-0376d5921ff4')",Aluminium III,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0023183730268120472, 3.6076957316809366e-05, 7.931173862159367e-06, 4.4718795267014474e-06, 2.8179677556202233e-06, 2.4045334718863272e-06, 1.8473233110460126e-06, 1.1898956729826825e-06, 1.0121206767511444e-06, 7.499307468922807e-08, 3.910458894483003e-08, 3.0882063383452275e-09]",0.0023762420642759767
"('ecoinvent-3.12-biosphere', '2e518059-747c-4ff1-8da3-17134c547ac2')",Uranium,"['U', 'U', 'U']","[7.25724497034366e-08, 7.373542614788632e-10, 2.266340312128641e-11]",7.333246736803675e-08
"('ecoinvent-3.12-biosphere', '2f5879fc-2fe8-56e6-beb0-01ee8b53bcab')",Copper oxide,"['Cu', 'Cu', 'Cu', 'Cu']","[5.515466604397056e-15, 0.0, 0.0, 0.0]",5.515466604397056e-15
"('ecoinvent-3.12-biosphere', '2f8952b0-c90c-4e3d-b546-52b862fc8f11')",Phosphorus,"['P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P', 'P']","[2.445264703735171e-09, 9.164027800970033e-10, 3.650157403816444e-10, 3.3580827158634583e-10, 3.156282304010983e-11, 1.9040736651751022e-11, 8.6502532978424e-12, 4.7192555284008635e-12, 1.956516039248645e-12, 7.121041616984723e-13, 4.906552213919838e-13]",4.129623839740608e-09
"('ecoinvent-3.12-biosphere', '30f484ee-dec4-47ae-8e92-d00d4b93fe05')",Chromium III,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[6.72653205959205e-09, 3.9937241339442526e-10, 3.408633820673131e-10, 3.1195073589975657e-10, 2.4708898189686585e-10, 1.9346683606209427e-10, 1.228723563737164e-10, 1.200101451552876e-11, 5.9717743315023115e-12, 3.0032282552556198e-12, 3.4806393973203105e-13, 1.127742855071264e-14, 0.0]",8.363482123756791e-09
"('ecoinvent-3.12-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Lead II,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[5.168238383359356e-07, 1.790676616211187e-08, 1.0102341138803356e-08, 4.7466812925137975e-09, 2.0843216342223762e-09, 1.3237048630267223e-09, 8.392027549723558e-10, 4.876570074171105e-10, 4.408286602853388e-10, 1.479224965813368e-10, 9.611608031448702e-11, 6.813587515777365e-11, 1.201142693639195e-13, 3.3787417542589663e-16]",5.550676367534857e-07
"('ecoinvent-3.12-biosphere', '329fc7d8-4011-4327-84e4-34ff76f0e42d')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[2.6943735166119835e-06, 3.2145196590800433e-07, 2.1661093709973558e-10, 5.0946861373129994e-11, 3.6280229665556065e-15]",3.0160930439464836e-06
"('ecoinvent-3.12-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Iron ion,"['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[3.6317843125881055e-06, 9.932031159250924e-07, 1.2597445096327265e-08, 1.1426500304960905e-08, 7.432996754445176e-09, 3.5093809384889075e-09, 3.453626846418325e-09, 1.087423396082068e-09, 7.964899093326971e-10, 2.79846421660667e-10, 8.682915133148982e-11, 8.652262328949715e-12]",4.665666619594574e-06
"('ecoinvent-3.12-biosphere', '33456751-d78b-465d-8635-52d71e77cf54')",Monocrotophos,['P'],[2.636595921276323e-13],2.636595921276323e-13
"('ecoinvent-3.12-biosphere', '33627701-feca-434d-a192-674a450eaaf7')",Cobalt II,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[0.00596929382828228, 1.0459492006102991e-05, 4.405113353379248e-06, 3.068886441495257e-06, 1.7343554853171879e-06, 1.5303328526717172e-06, 5.964613150143722e-07, 2.475542372949169e-07, 7.291408459550982e-08, 7.093591210906292e-08, 6.831643921041718e-08, 4.476854801821316e-09]",0.005991552667264273
"('ecoinvent-3.12-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')",Iron ion,"['Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe', 'Fe']","[3.6317843125881055e-06, 9.932031159250924e-07, 1.2597445096327265e-08, 1.1426500304960905e-08, 7.432996754445176e-09, 3.5093809384889075e-09, 3.453626846418325e-09, 1.087423396082068e-09, 7.964899093326971e-10, 2.79846421660667e-10, 8.682915133148982e-11, 8.652262328949715e-12]",4.665666619594574e-06
"('ecoinvent-3.12-biosphere', '3470aef6-3382-5fdd-a4c4-89e668b316d0')",Phorate,['P'],[1.2663195546728503e-14],1.2663195546728503e-14
"('ecoinvent-3.12-biosphere', '34aaaf34-03a7-5012-b285-720e64537322')",Terbufos,['P'],[1.395393448675193e-16],1.395393448675193e-16
"('ecoinvent-3.12-biosphere', '34b96163-a3df-4bc1-8224-e2a9fe01b23f')",Antimony ion,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[8.141689583259605e-06, 1.224969972412562e-06, 2.7054136458172466e-07, 1.3295850158656297e-07, 1.2689784271685236e-07, 7.899424969388019e-09, 4.462194251727944e-09, 2.8823268408214916e-09, 2.039995453873888e-09, 5.841848075495936e-10, 2.746121330989961e-10, 1.4694627221979315e-11]",9.915214697640992e-06
"('ecoinvent-3.12-biosphere', '3573a5af-88f8-4f74-ade7-cd269cbc4e66')",Copper ion,"['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[8.873218481948277e-05, 5.586222330072242e-08, 5.4016979817475266e-08, 5.3597429302250315e-08, 2.9533917252733047e-08, 2.6737244750864008e-08, 1.6955211723319527e-08, 1.3542770469712779e-08, 1.1868120374080998e-08, -1.024652354468517e-08, 7.256925547357588e-09, 2.791443834354132e-09, -2.535459998039102e-11, 0.0]",8.899407520771097e-05
"('ecoinvent-3.12-biosphere', '35b4d818-1019-413b-b99d-d351d8a67ac4')",Molybdenum VI,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.0021296400823962508, 0.0002884894382590839, 8.379439134927995e-05, 5.8847683311108025e-06, 5.438734356256969e-06, 1.7359601186931967e-06, 1.0585022869161254e-06, 1.8803661006189264e-07, 3.6045734660090154e-08, 2.4103824637210742e-08, 7.098134161971401e-09, 6.972354907684351e-09]",0.002516304133756021
"('ecoinvent-3.12-biosphere', '35df5fe0-c90d-43b4-a35a-3d97022114d2')",Silver I,"['Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[0.06668750281674578, 0.0005376578613891086, 0.00023286073022878685, 0.00015392664355685324, 9.767551700899427e-05, 1.1337362037548993e-05, 6.527895600830674e-06, 5.342813212076447e-06, 4.90179858310077e-06, 6.874460613170756e-07, 3.4468236581888795e-08, -6.093956860534905e-10]",0.06773845474326529
"('ecoinvent-3.12-biosphere', '381a22c9-3722-4378-810d-86958f7b6d32')",Cobalt II,"['Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co', 'Co']","[0.00596929382828228, 1.0459492006102991e-05, 4.405113353379248e-06, 3.068886441495257e-06, 1.7343554853171879e-06, 1.5303328526717172e-06, 5.964613150143722e-07, 2.475542372949169e-07, 7.291408459550982e-08, 7.093591210906292e-08, 6.831643921041718e-08, 4.476854801821316e-09]",0.005991552667264273
"('ecoinvent-3.12-biosphere', '3822809c-cc03-469d-ac2a-9f85842f8440')",Molybdenum VI,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.0021296400823962508, 0.0002884894382590839, 8.379439134927995e-05, 5.8847683311108025e-06, 5.438734356256969e-06, 1.7359601186931967e-06, 1.0585022869161254e-06, 1.8803661006189264e-07, 3.6045734660090154e-08, 2.4103824637210742e-08, 7.098134161971401e-09, 6.972354907684351e-09]",0.002516304133756021
"('ecoinvent-3.12-biosphere', '383570f4-fd89-5fcf-958d-d2aedb4bbd0e')",Acephate,"['P', 'P', 'P', 'P', 'P']","[1.21946921964316e-12, 3.460226904360109e-13, 1.7128454582489875e-14, 4.221065182242602e-15, -3.488483621687998e-17]",1.5868065450076863e-12
"('ecoinvent-3.12-biosphere', '3850d44e-8919-47bc-9c0a-51ccc4ec9d9f')",Glyphosate,"['P', 'P', 'P', 'P', 'P', 'P', 'P']","[2.7110436507211164e-11, 5.240539636023491e-12, 1.9608417589396504e-12, 9.32820520439932e-14, 3.628022966555606e-15, 2.4419385351816418e-15, 1.0465450865063944e-16]",3.441127457022869e-11
"('ecoinvent-3.12-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Aluminium III,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0023183730268120472, 3.6076957316809366e-05, 7.931173862159367e-06, 4.4718795267014474e-06, 2.8179677556202233e-06, 2.4045334718863272e-06, 1.8473233110460126e-06, 1.1898956729826825e-06, 1.0121206767511444e-06, 7.499307468922807e-08, 3.910458894483003e-08, 3.0882063383452275e-09]",0.0023762420642759767
"('ecoinvent-3.12-biosphere', '3a2b99cd-aea2-5e93-9bd1-24df909dc81f')",Terbufos,['P'],[1.395393448675193e-16],1.395393448675193e-16
"('ecoinvent-3.12-biosphere', '3aaf9017-0d8a-42aa-9a60-cbc39e994e73')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[2.6943735166119835e-06, 3.2145196590800433e-07, 2.1661093709973558e-10, 5.0946861373129994e-11, 3.6280229665556065e-15]",3.0160930439464836e-06
"('ecoinvent-3.12-biosphere', '3b8a6f65-384b-4086-a817-b0c77555b78a')",Dichromate,['Cr'],[6.723962472072461e-13],6.723962472072461e-13
"('ecoinvent-3.12-biosphere', '3ba36854-15b2-415a-aa71-c99257aa7204')",Phosphorus trichloride,"['P', 'P', 'P']","[4.046641001158159e-15, 0.0, 0.0]",4.046641001158159e-15
"('ecoinvent-3.12-biosphere', '3c33b478-22a2-5824-9ade-abe2324bd4ac')",Azinphos-methyl,['P'],[3.488483621688001e-16],3.488483621688001e-16
"('ecoinvent-3.12-biosphere', '3ddb2e36-bc1b-43a5-8ef4-cbcdbeeeea70')",Tin ion,"['Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn', 'Sn']","[5.397594485698682e-06, 5.2331619447728906e-08, 3.185332343186388e-08, 1.432699112920436e-08, 6.626625726243922e-09, 5.972498479784136e-09, 4.359708950426132e-09, 4.2101028676984547e-10, 2.8967297910178125e-10, 1.9984236914696768e-10, 1.8485735983862572e-10, 0.0]",5.51416063585879e-06
"('ecoinvent-3.12-biosphere', '3ea5684a-6d64-4f96-8c09-1d90f997c9d4')",Antimony ion,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[8.141689583259605e-06, 1.224969972412562e-06, 2.7054136458172466e-07, 1.3295850158656297e-07, 1.2689784271685236e-07, 7.899424969388019e-09, 4.462194251727944e-09, 2.8823268408214916e-09, 2.039995453873888e-09, 5.841848075495936e-10, 2.746121330989961e-10, 1.4694627221979315e-11]",9.915214697640992e-06
"('ecoinvent-3.12-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Lead II,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[5.168238383359356e-07, 1.790676616211187e-08, 1.0102341138803356e-08, 4.7466812925137975e-09, 2.0843216342223762e-09, 1.3237048630267223e-09, 8.392027549723558e-10, 4.876570074171105e-10, 4.408286602853388e-10, 1.479224965813368e-10, 9.611608031448702e-11, 6.813587515777365e-11, 1.201142693639195e-13, 3.3787417542589663e-16]",5.550676367534857e-07
"('ecoinvent-3.12-biosphere', '40229ebf-9346-4f20-910a-f8ea3bd88d44')",Copper ion,"['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[8.873218481948277e-05, 5.586222330072242e-08, 5.4016979817475266e-08, 5.3597429302250315e-08, 2.9533917252733047e-08, 2.6737244750864008e-08, 1.6955211723319527e-08, 1.3542770469712779e-08, 1.1868120374080998e-08, -1.024652354468517e-08, 7.256925547357588e-09, 2.791443834354132e-09, -2.535459998039102e-11, 0.0]",8.899407520771097e-05
"('ecoinvent-3.12-biosphere', '43b29ad9-26dd-4838-b931-6216e55a0120')",Antimony ion,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[8.141689583259605e-06, 1.224969972412562e-06, 2.7054136458172466e-07, 1.3295850158656297e-07, 1.2689784271685236e-07, 7.899424969388019e-09, 4.462194251727944e-09, 2.8823268408214916e-09, 2.039995453873888e-09, 5.841848075495936e-10, 2.746121330989961e-10, 1.4694627221979315e-11]",9.915214697640992e-06
"('ecoinvent-3.12-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Molybdenum VI,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[0.0021296400823962508, 0.0002884894382590839, 8.379439134927995e-05, 5.8847683311108025e-06, 5.438734356256969e-06, 1.7359601186931967e-06, 1.0585022869161254e-06, 1.8803661006189264e-07, 3.6045734660090154e-08, 2.4103824637210742e-08, 7.098134161971401e-09, 6.972354907684351e-09]",0.002516304133756021
"('ecoinvent-3.12-biosphere', '44d3e792-7c9e-48ab-9de9-acfa2e097f26')",Copper ion,"['Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[8.873218481948277e-05, 5.586222330072242e-08, 5.4016979817475266e-08, 5.3597429302250315e-08, 2.9533917252733047e-08, 2.6737244750864008e-08, 1.6955211723319527e-08, 1.3542770469712779e-08, 1.1868120374080998e-08, -1.024652354468517e-08, 7.256925547357588e-09, 2.791443834354132e-09, -2.535459998039102e-11, 0.0]",8.899407520771097e-05
"('ecoinvent-3.12-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Manganese II,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[4.368327605780774e-06, 2.92085394449423e-08, 1.1200492465317252e-08, 2.176452065164836e-09, 8.769964750206656e-10, 5.529563888464538e-10, 4.5631368335235096e-10, 3.276202740667731e-10, 2.6719024555521577e-10, 8.853205538495002e-11, 2.1823955305155734e-11, 1.3894856789427909e-11]",4.4135184176905194e-06
"('ecoinvent-3.12-biosphere', '450b3341-bf01-5869-9d41-78c96aebaa01')",Sulfosate,['P'],[1.9057586025305112e-13],1.9057586025305112e-13
"('ecoinvent-3.12-biosphere', '450fa28c-72e1-5e55-8408-c87e4ecdcddc')",Glufosinate,"['P', 'P', 'P', 'P']","[4.883877070363223e-16, 0.0, 0.0, 0.0]",4.883877070363223e-16
"('ecoinvent-3.12-biosphere', '4518a791-f5dd-4ee2-ab87-2f8ffca6b230')",Sulfosate,['P'],[1.9057586025305112e-13],1.9057586025305112e-13
"('ecoinvent-3.12-biosphere', '4530165e-693b-5556-98b2-f66d81f7f1f6')",Sulfosate,['P'],[1.9057586025305112e-13],1.9057586025305112e-13
"('ecoinvent-3.12-biosphere', '4569494e-085e-413a-8fef-63a3c419e0cf')",Lithium I,"['Li', 'Li', 'Li', 'Li', 'Li', 'Li']","[5.156424636435497e-06, 2.4797208438165585e-06, 1.102967619511972e-10, 1.102967619511972e-10, -5.766099501684246e-11, 1.686733408388811e-12]",7.63631009951435e-06
"('ecoinvent-3.12-biosphere', '45b2b1f0-3c01-57fc-ab28-c769c1f04ff6')",Phosphine,['P'],[-3.139635259519197e-16],-3.139635259519197e-16
"('ecoinvent-3.12-biosphere', '463893cd-5766-56a4-8e79-16c9614d2763')",Glyphosate,"['P', 'P', 'P', 'P', 'P', 'P', 'P']","[2.7110436507211164e-11, 5.240539636023491e-12, 1.9608417589396504e-12, 9.32820520439932e-14, 3.628022966555606e-15, 2.4419385351816418e-15, 1.0465450865063944e-16]",3.441127457022869e-11
"('ecoinvent-3.12-biosphere', '469bb0db-b81c-5834-acc4-9f357156c7b5')",Monocrotophos,['P'],[2.636595921276323e-13],2.636595921276323e-13
"('ecoinvent-3.12-biosphere', '46e63323-cffd-4c46-829b-5f006b50fa9b')",Aluminium III,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0023183730268120472, 3.6076957316809366e-05, 7.931173862159367e-06, 4.4718795267014474e-06, 2.8179677556202233e-06, 2.4045334718863272e-06, 1.8473233110460126e-06, 1.1898956729826825e-06, 1.0121206767511444e-06, 7.499307468922807e-08, 3.910458894483003e-08, 3.0882063383452275e-09]",0.0023762420642759767
"('ecoinvent-3.12-biosphere', '48bca3ed-02ec-5f67-acc7-5049871678b0')",Tebupirimfos,['P'],[3.4884836216879827e-17],3.4884836216879827e-17
"('ecoinvent-3.12-biosphere', '48dbf4b1-0b2a-4bf5-a190-2d7fc465bda4')",Silver I,"['Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag', 'Ag']","[0.06668750281674578, 0.0005376578613891086, 0.00023286073022878685, 0.00015392664355685324, 9.767551700899427e-05, 1.1337362037548993e-05, 6.527895600830674e-06, 5.342813212076447e-06, 4.90179858310077e-06, 6.874460613170756e-07, 3.4468236581888795e-08, -6.093956860534905e-10]",0.06773845474326529
"('ecoinvent-3.12-biosphere', '490b267b-f429-4d9a-ac79-224e37fb4d58')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[2.6943735166119835e-06, 3.2145196590800433e-07, 2.1661093709973558e-10, 5.0946861373129994e-11, 3.6280229665556065e-15]",3.0160930439464836e-06
"('ecoinvent-3.12-biosphere', '4970ab0b-e340-5e28-a117-2ed2e61edb41')",Ethoprop,['P'],[7.430470114195797e-15],7.430470114195797e-15
"('ecoinvent-3.12-biosphere', '4cd91b0e-2131-571b-8a8a-3e3ce4d3101f')",Acephate,"['P', 'P', 'P', 'P', 'P']","[1.21946921964316e-12, 3.460226904360109e-13, 1.7128454582489875e-14, 4.221065182242602e-15, -3.488483621687998e-17]",1.5868065450076863e-12
"('ecoinvent-3.12-biosphere', '4d3b5691-04e4-5966-8d3c-9a266ccf2053')",Phosmet,['P'],[5.232725432532027e-16],5.232725432532027e-16
"('ecoinvent-3.12-biosphere', '4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5')",Chromium III,"['Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr', 'Cr']","[6.72653205959205e-09, 3.9937241339442526e-10, 3.408633820673131e-10, 3.1195073589975657e-10, 2.4708898189686585e-10, 1.9346683606209427e-10, 1.228723563737164e-10, 1.200101451552876e-11, 5.9717743315023115e-12, 3.0032282552556198e-12, 3.4806393973203105e-13, 1.127742855071264e-14, 0.0]",8.363482123756791e-09
"('ecoinvent-3.12-biosphere', '4dd95929-09d1-4c60-8792-4c9b6404d168')",Fentin hydroxide,['Sn'],[5.141284435526106e-12],5.141284435526106e-12
"('ecoinvent-3.12-biosphere', '4f4f5587-8319-5b09-8312-b455d46127c3')",Chlorpyrifos methyl,"['P', 'P', 'P', 'P']","[9.015637071943437e-13, 0.0, 0.0, 0.0]",9.015637071943437e-13
"('ecoinvent-3.12-biosphere', '4f5a026f-7d9c-5d10-85b8-9e01b648bac2')",Chlorpyrifos,"['P', 'P', 'P', 'P', 'P', 'P']","[1.2991113007177118e-13, 1.9221544755503214e-14, 1.0116602502895259e-15, 3.4884836216879827e-17, 0.0, 0.0]",1.501792199137808e-13
"('ecoinvent-3.12-biosphere', '4f6390e3-bca5-4d3b-aead-7d63f2534440')",Mancozeb,"['Mn', 'Zn', 'Mn', 'Zn', 'Mn', 'Zn', 'Mn', 'Zn', 'Mn', 'Zn', 'Mn', 'Zn']","[9.401459407602422e-13, 1.4127811046544678e-11, 3.0185995519598294e-13, 4.535774438284096e-12, 1.1607531737955208e-14, 1.76062088003384e-13, 1.6673802496511103e-15, 2.6108066281869285e-14, 5.130400768157293e-16, 8.03325116365204e-15, 0.0, 0.0]",2.0129582738298324e-11
"('ecoinvent-3.12-biosphere', '4f97ccad-d991-448d-9517-58b67529d8f6')",Lithium carbonate,['Li'],[-5.823400014601286e-11],-5.823400014601286e-11
"('ecoinvent-3.12-biosphere', '4fa7ccb7-32bd-5f51-a7ac-c93f6ecec879')",Tebupirimfos,['P'],[3.4884836216879827e-17],3.4884836216879827e-17
"('ecoinvent-3.12-biosphere', '4fe87334-f0d5-5fa1-a989-b5c80446c666')",Copper oxide,"['Cu', 'Cu', 'Cu', 'Cu']","[5.515466604397056e-15, 0.0, 0.0, 0.0]",5.515466604397056e-15
"('ecoinvent-3.12-biosphere', '50276482-fd54-5a4f-a7f0-4cdb05deec87')",Fentin hydroxide,['Sn'],[5.141284435526106e-12],5.141284435526106e-12
"('ecoinvent-3.12-biosphere', '5121cb2d-4764-5475-a8e9-0fc57073099a')",Diazinon,['P'],[2.232629517880347e-15],2.232629517880347e-15
"('ecoinvent-3.12-biosphere', '52317c31-7bdc-47de-9c23-ecf55127de75')",Uranium,"['U', 'U', 'U']","[7.25724497034366e-08, 7.373542614788632e-10, 2.266340312128641e-11]",7.333246736803675e-08
"('ecoinvent-3.12-biosphere', '52be5a94-fe48-4ec3-b694-44d08262bbad')",Glufosinate ammonium,['P'],[2.552174617631178e-13],2.552174617631178e-13
"('ecoinvent-3.12-biosphere', '541b633c-17a3-4047-bce6-0c0e4fdb7c10')",Zinc II,"['Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn', 'Zn']","[7.138702255285526e-06, 1.6271929386588268e-08, 1.3210944687643888e-08, 1.2519902324988676e-08, 1.0456699986159744e-08, 9.63243753381505e-09, 8.667414111170458e-09, 3.396799674417187e-09, 3.1823935392492164e-09, 3.0552492644964655e-09, 2.6453937934795392e-09, 1.3974091444989521e-09, -6.569191139061592e-12, 6.694375969710012e-16]",7.223132260210332e-06
"('ecoinvent-3.12-biosphere', '548e89f4-fcf8-5a23-aed0-f1aad9ab0ae3')",Tebupirimfos,['P'],[3.4884836216879827e-17],3.4884836216879827e-17
"('ecoinvent-3.12-biosphere', '55fb6174-72e0-4a5e-9eb5-8d5780acffd1')",Uranium,"['U', 'U', 'U']","[7.25724497034366e-08, 7.373542614788632e-10, 2.266340312128641e-11]",7.333246736803675e-08
"('ecoinvent-3.12-biosphere', '56815b4f-6138-4e0b-9fac-c94fd6b102b3')",Nickel II,"['Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni', 'Ni']","[8.610646992302025e-05, 1.9371369374595667e-07, 1.8619807852443704e-07, 1.1735799150306382e-07, 2.4810880342319532e-08, 2.3980323853106783e-08, 1.441646077445021e-08, 1.1799758986064122e-08, 5.369703836523154e-09, -1.312055482791985e-09, 9.419728361492876e-10, 4.713221329817012e-10, 1.1385026326299324e-11, 0.0]",8.668422943909884e-05
"('ecoinvent-3.12-biosphere', '57d8084d-08e2-4212-9abf-3f051bee142e')",Tebupirimfos,['P'],[3.4884836216879827e-17],3.4884836216879827e-17
