flow_key,name,categories,unit,cleaned_name,molecular_formula,molecular_weight,CF1,composition,grade_fraction,grade_source
"('ecoinvent-3.12-biosphere', 'e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11')",Chromium III,"('soil',)",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'dcb933ae-5189-5258-b412-24b935872fec')",Fensulfothion,"('air',)",kilogram,Fensulfothion,C11H17O4PS2,308.4,1.7047115640337704e-15,"{'C': 0.4284079118028534, 'H': 0.05556420233463035, 'O': 0.20750972762645917, 'P': 0.10043450064850844, 'S': 0.20794422827496759}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4c9632ec-2c03-521f-8b86-fe4519373a12')",Cupric hydroxide,"('soil',)",kilogram,Cupric hydroxide,CuH2O2,97.56,8.01974055556647e-15,"{'Cu': 0.6513530135301353, 'H': 0.020664206642066422, 'O': 0.3279827798277983}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '0564ca6e-a429-5517-b460-de5b8434bd32')",Copper(II) carbonate--copper(II) hydroxide (1:1),"('water',)",kilogram,Copper(II) carbonate--copper(II) hydroxide (1:1),CH2Cu2O5-4,221.12,7.0767536957404554e-15,"{'C': 0.05431892185238784, 'H': 0.009117221418234442, 'Cu': 0.5747648335745297, 'O': 0.3617718885672938}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ea4e9316-5080-4b3b-bbf3-1949f6d7577a')",Phosphorus,"('air', 'non-urban air or from high stacks')",kilogram,Phosphorus,P,30.973762,1.6973366253890836e-14,{'P': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'fc3a4e02-ddf6-5fe0-89c8-d0839fbb740d')",Fenitrothion,"('water',)",kilogram,Fenitrothion,C9H12NO5PS,277.24,1.8963102234454433e-15,"{'C': 0.38991126821526473, 'H': 0.04363006781128264, 'N': 0.05052301255230125, 'O': 0.28854061462992353, 'P': 0.11172269513778675, 'S': 0.11565791372096378}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'e9b1979d-b339-57eb-b31f-fda813962aae')",Trichlorfon,"('air',)",kilogram,Trichlorfon,C4H8Cl3O4P,257.43,2.042236904587712e-15,"{'C': 0.18662937497572155, 'H': 0.03132502039389348, 'Cl': 0.4131569747115721, 'O': 0.24859573476284816, 'P': 0.12032008701394553}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '96cbc90b-37c6-5f11-9f10-99110f482f83')",Iprobenfos,"('water',)",kilogram,Iprobenfos,C13H21O3PS,288.34,1.823309448387372e-15,"{'C': 0.5415238954012624, 'H': 0.07341333148366512, 'O': 0.16645973503502812, 'P': 0.10742179371575225, 'S': 0.11120552125962406}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'eb02a512-9288-50b1-aed2-21356498177d')",Edifenphos,"('soil',)",kilogram,Edifenphos,C14H15O2PS2,310.4,1.6937275977706663e-15,"{'C': 0.5417332474226805, 'H': 0.048711340206185574, 'O': 0.10308634020618558, 'P': 0.09978737113402063, 'S': 0.20660438144329896}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ebb332ca-3be7-5861-9362-b8790b1a608d')",Fentin chloride,"('water', 'surface water')",kilogram,Fentin chloride,C18H15ClSn,385.5,4.085895183804517e-14,"{'C': 0.5608249027237353, 'H': 0.039221789883268486, 'Cl': 0.09196627756160831, 'Sn': 0.3079377431906615}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd8c1a194-c7a6-55fc-8904-b3104d1e7d5c')",Glyphosate-isopropylammonium,"('air', 'non-urban air or from high stacks')",kilogram,Glyphosate-isopropylammonium,C6H17N2O5P,228.18,2.3040277252520585e-15,"{'C': 0.31582960820404943, 'H': 0.07509860636339731, 'N': 0.12277149618722061, 'O': 0.35057849066526425, 'P': 0.13574371110526776}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '6c35b3be-e224-5bc8-8102-c0165000f251')",Phosmet,"('water',)",kilogram,Phosmet,C11H12NO4PS2,317.3,1.656895828389583e-15,"{'C': 0.41639142767097376, 'H': 0.038121651433974155, 'N': 0.04414434289316104, 'O': 0.20168925307280178, 'P': 0.0976173967853766, 'S': 0.2021115663410022}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ee7a554f-159a-5a5d-8a98-312f050aa944')",Demeton-S-methyl,"('air',)",kilogram,Demeton-S-methyl,C6H15O3PS2,230.3,2.2828182646461775e-15,"{'C': 0.31292227529309596, 'H': 0.06565349544072949, 'O': 0.20841076856274424, 'P': 0.13449413808076421, 'S': 0.2784628745115067}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1591e09e-283f-4000-8b28-978122005557')",Ferrocyanide,"('water',)",kilogram,Ferrocyanide,C6FeN6-4,211.95,2.5413429399514904e-15,"{'C': 0.34001415428167026, 'Fe': 0.2634819532908705, 'N': 0.39651804670912955}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5d7e3030-f078-5f21-97eb-17ab21e83dc7')",Cadusafos,"('soil', 'agricultural')",kilogram,Cadusafos,C10H23O2PS2,270.4,1.9442790175592264e-15,"{'C': 0.4441937869822485, 'H': 0.08573964497041421, 'O': 0.11833579881656806, 'P': 0.11454881656804734, 'S': 0.23716715976331362}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'cec0bd90-d92e-527d-8d68-6dcf23a915cd')",Azinphos-ethyl,"('air', 'non-urban air or from high stacks')",kilogram,Azinphos-ethyl,C12H16N3O3PS2,345.4,1.5220991498205408e-15,"{'C': 0.4172900984365953, 'H': 0.04669368847712797, 'N': 0.12165894614939202, 'O': 0.13896062536189926, 'P': 0.0896757382744644, 'S': 0.18566878980891718}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '59d1be17-2951-5b5e-995f-689449b01056')",Oxine-copper,"('air',)",kilogram,Oxine-copper,C18H12CuN2O2,351.8,2.2240076424134873e-15,"{'C': 0.6145480386583285, 'H': 0.03438317225696418, 'Cu': 0.1806310403638431, 'N': 0.0796304718590108, 'O': 0.09095508811824901}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd1b2441e-e519-5a67-a279-575e8b3bf33f')",Pirimiphos methyl,"('air', 'non-urban air or from high stacks')",kilogram,Pirimiphos methyl,C11H20N3O3PS,305.34,1.721795527438314e-15,"{'C': 0.4327012510643872, 'H': 0.06602475928473178, 'N': 0.13762035763411282, 'O': 0.15719198270780116, 'P': 0.10144101657169058, 'S': 0.10501408266195061}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'acc2bd76-ae9e-5cb2-abb8-e093cb4714f0')",Monocrotophos,"('air', 'non-urban air or from high stacks')",kilogram,Monocrotophos,C7H14NO5P,223.16,2.355856992059575e-15,"{'C': 0.37675658720200755, 'H': 0.06323713927227102, 'N': 0.06276662484316185, 'O': 0.35846477863416387, 'P': 0.13879727549740098}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '60beff08-4125-591c-b073-f3d5a9716089')",Chlorfenvinphos,"('water',)",kilogram,Chlorfenvinphos,C12H14Cl3O4P,359.6,1.4619940109789064e-15,"{'C': 0.40081201334816463, 'H': 0.03924360400444939, 'Cl': 0.2957703003337041, 'O': 0.17796440489432702, 'P': 0.08613459399332592}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '3a2b99cd-aea2-5e93-9bd1-24df909dc81f')",Terbufos,"('air', 'non-urban air or from high stacks')",kilogram,Terbufos,C9H21O2PS3,288.4,1.822930119098526e-15,"{'C': 0.3748231622746186, 'H': 0.07339805825242719, 'O': 0.11095006934812761, 'P': 0.10739944521497921, 'S': 0.3335471567267684}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '591de726-f2c7-43ba-8e22-15fd08acc8dc')",Chromium III,"('soil', 'forestry')",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '5574072e-1d31-5116-86ae-f304c3c152cc')",Aluminium sulfate,"('soil', 'agricultural')",kilogram,Aluminium sulfate,Al2O12S3,342.2,1.0128163915785915e-14,"{'Al': 0.15769725306838106, 'O': 0.5610403272939801, 'S': 0.2811075394506137}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '176d43b3-025e-508e-a787-fb8025b8435f')",Copper,"('water', 'surface water')",kilogram,Copper,Cu,63.55,1.231243333335009e-14,{'Cu': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '78af83fc-63ad-5d05-8a7c-89811abefe13')",Phosalone,"('water', 'surface water')",kilogram,Phosalone,C12H15ClNO4PS2,367.8,1.429399255976114e-15,"{'C': 0.39187601957585644, 'H': 0.04110929853181077, 'Cl': 0.0963920609026645, 'N': 0.0380831973898858, 'O': 0.17399673735725937, 'P': 0.0842142468733007, 'S': 0.17436106579662858}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a2f12c81-af04-5e56-8aa1-77cc0f42f2c3')",Demeton-S-methyl,"('air', 'non-urban air or from high stacks')",kilogram,Demeton-S-methyl,C6H15O3PS2,230.3,2.2828182646461775e-15,"{'C': 0.31292227529309596, 'H': 0.06565349544072949, 'O': 0.20841076856274424, 'P': 0.13449413808076421, 'S': 0.2784628745115067}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '55da7a72-fe3c-5812-ac94-27de0a3517b3')",Dichlorvos,"('water',)",kilogram,Dichlorvos,C4H7Cl2O4P,220.97,2.3792055317374065e-15,"{'C': 0.21742317961714258, 'H': 0.03193193646196316, 'Cl': 0.32088518803457483, 'O': 0.28961397474770334, 'P': 0.14017287414581164}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '9f04f052-1a18-54ba-9c1c-a56d468fb7b7')",Fenitrothion,"('soil',)",kilogram,Fenitrothion,C9H12NO5PS,277.24,1.8963102234454433e-15,"{'C': 0.38991126821526473, 'H': 0.04363006781128264, 'N': 0.05052301255230125, 'O': 0.28854061462992353, 'P': 0.11172269513778675, 'S': 0.11565791372096378}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '5ae43504-704c-5415-9557-51f8c8d1369c')",Tepp,"('soil',)",kilogram,Tepp,C8H20O7P2,290.19,3.623371214363105e-15,"{'C': 0.3311209896964058, 'H': 0.06947172542127572, 'O': 0.38592990799131605, 'P': 0.2134739308728764}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '1992f951-d2c6-428d-9ff9-dac673f2b532')",Methamidophos,"('soil', 'agricultural')",kilogram,Methamidophos,C2H8NO2PS,141.13,3.725168612966873e-15,"{'C': 0.17021186140437894, 'H': 0.05713880819102955, 'N': 0.099248919435981, 'O': 0.22672713101395878, 'P': 0.2194714093389074, 'S': 0.22720187061574434}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '639ddb85-c4e3-5175-9c22-6a7621c397d9')",Glufosinate,"('water', 'surface water')",kilogram,Glufosinate,C5H12NO4P,181.13,2.9025177847292816e-15,"{'C': 0.3315574449290564, 'H': 0.06678076519626788, 'N': 0.07733119858665047, 'O': 0.3533152984044609, 'P': 0.1710042510903771}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '488a4657-56ef-5c4f-b3b8-53a0c965f5f2')",Tepp,"('soil', 'agricultural')",kilogram,Tepp,C8H20O7P2,290.19,3.623371214363105e-15,"{'C': 0.3311209896964058, 'H': 0.06947172542127572, 'O': 0.38592990799131605, 'P': 0.2134739308728764}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '19b6e569-85a4-4ea9-a590-d61a21e3c846')",Tin ion,"('air', 'urban air close to ground')",kilogram,Tin,Sn,118.71,1.3268575464212294e-13,{'Sn': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '9f6d9658-e3f7-4c8b-96da-bfec6511ae7d')",Tribufos,"('soil', 'agricultural')",kilogram,Tribufos,C12H27OPS3,314.5,1.6716472061940056e-15,"{'C': 0.45828934817170114, 'H': 0.08653736089030208, 'O': 0.050871224165341816, 'P': 0.09848648648648649, 'S': 0.3058664546899841}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'eb14adf1-785a-537e-b83d-fea21d345c3c')",Triazophos,"('water', 'surface water')",kilogram,Triazophos,C12H16N3O3PS,313.31,1.6779963816923008e-15,"{'C': 0.4600300022342089, 'H': 0.05147617375762025, 'N': 0.13411956209504963, 'O': 0.153193322907025, 'P': 0.09886055344546935, 'S': 0.10234272764993137}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '9571c9f8-095c-5492-a08d-252feeb10e36')",Chlorthion,"('soil', 'agricultural')",kilogram,Chlorthion,C8H9ClNO5PS,297.65,1.7662793426776914e-15,"{'C': 0.3228221065009239, 'H': 0.030478750209978162, 'Cl': 0.11910969259197045, 'N': 0.0470586259029061, 'O': 0.2687552494540568, 'P': 0.10406181757097263, 'S': 0.10772719637157736}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'cd5d3496-a13b-5c0e-9f32-fba8e6a2497a')",Propineb,"('soil',)",kilogram,Propineb,C5H8N2S4Zn,289.8,2.4447735943223396e-14,"{'C': 0.20722912353347134, 'H': 0.027826086956521737, 'N': 0.09666666666666666, 'S': 0.4425810904071773, 'Zn': 0.2256038647342995}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '6f1a4695-eef7-5474-827b-033045e48c56')",Cupric hydroxide,"('soil', 'forestry')",kilogram,Cupric hydroxide,CuH2O2,97.56,8.01974055556647e-15,"{'Cu': 0.6513530135301353, 'H': 0.020664206642066422, 'O': 0.3279827798277983}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'e1f485b9-1e92-5743-a8d2-54a5a05bb4df')",Cadusafos,"('air', 'non-urban air or from high stacks')",kilogram,Cadusafos,C10H23O2PS2,270.4,1.9442790175592264e-15,"{'C': 0.4441937869822485, 'H': 0.08573964497041421, 'O': 0.11833579881656806, 'P': 0.11454881656804734, 'S': 0.23716715976331362}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a963e5ba-d4e2-50f7-853e-49033a44fe1e')",Mecarbam,"('air',)",kilogram,Mecarbam,C10H20NO5PS2,329.4,1.59603232042506e-15,"{'C': 0.3646326654523376, 'H': 0.061202185792349734, 'N': 0.04252276867030966, 'O': 0.2428506375227687, 'P': 0.09403157255616272, 'S': 0.19468731026108074}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '6c5d8318-c16e-508b-9756-e361ae881285')",Propaphos,"('air', 'non-urban air or from high stacks')",kilogram,Propaphos,C13H21O4PS,304.34,1.7274530010777906e-15,"{'C': 0.513054478543734, 'H': 0.06955378852599067, 'O': 0.210277978576592, 'P': 0.10177433133994875, 'S': 0.10535913780640074}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b7f5b407-dfb2-5a5f-bf13-3936ddf976b6')",Aphidan,"('water',)",kilogram,Aphidan,C9H21O3PS3,304.4,1.7271125044284323e-15,"{'C': 0.3551215505913272, 'H': 0.06954007884362681, 'O': 0.1576773981603154, 'P': 0.10175427069645204, 'S': 0.31601511169513796}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ad5a58d5-6ccd-4693-96f4-e56554a81269')",Triphenyltin,"('water', 'ocean')",kilogram,Triphenyltin,C18H16Sn,351.0,4.487500265973337e-14,"{'C': 0.6159487179487179, 'H': 0.04594871794871795, 'Sn': 0.3382051282051282}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '31830cca-24f9-51f0-aa8b-1197a265840d')",Propaphos,"('water',)",kilogram,Propaphos,C13H21O4PS,304.34,1.7274530010777906e-15,"{'C': 0.513054478543734, 'H': 0.06955378852599067, 'O': 0.210277978576592, 'P': 0.10177433133994875, 'S': 0.10535913780640074}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '7f5d6f76-e4e3-5fa1-a70c-945256e88665')",Dimethylvinphos,"('water', 'surface water')",kilogram,Dimethylvinphos,C10H10Cl3O4P,331.5,1.5859217084404668e-15,"{'C': 0.3623227752639517, 'H': 0.030407239819004526, 'Cl': 0.32084162895927604, 'O': 0.19304977375565613, 'P': 0.09343589743589743}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b536f15a-f62d-5e7a-aa57-b3c6f6049065')",Magnesium phosphide,"('soil',)",kilogram,Magnesium phosphide,Mg3P2,134.86,7.796723214415167e-15,"{'Mg': 0.540671807800682, 'P': 0.45935043749073107}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '05651af0-21fb-5661-992e-0b1f415bd437')",Terbufos,"('soil', 'forestry')",kilogram,Terbufos,C9H21O2PS3,288.4,1.822930119098526e-15,"{'C': 0.3748231622746186, 'H': 0.07339805825242719, 'O': 0.11095006934812761, 'P': 0.10739944521497921, 'S': 0.3335471567267684}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'fa39136e-1ef6-43c1-af68-104da104568d')",Antimony ion,"('air', 'low population density, long-term')",kilogram,Antimony,Sb,121.76,2.1834077210692158e-11,{'Sb': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a0c43dde-5978-577b-8722-1ed503b65269')",Mecarbam,"('air', 'non-urban air or from high stacks')",kilogram,Mecarbam,C10H20NO5PS2,329.4,1.59603232042506e-15,"{'C': 0.3646326654523376, 'H': 0.061202185792349734, 'N': 0.04252276867030966, 'O': 0.2428506375227687, 'P': 0.09403157255616272, 'S': 0.19468731026108074}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '52e06bf9-29d3-52e9-81e6-29c79af03609')",Thionazin,"('soil', 'agricultural')",kilogram,Thionazin,C8H13N2O3PS,248.24,2.117841791604958e-15,"{'C': 0.3870770222365452, 'H': 0.0527876248791492, 'N': 0.11285046728971962, 'O': 0.193349178214631, 'P': 0.12477441185949081, 'S': 0.12916935223976794}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'a46f2cef-b328-5d0d-848d-aa485e50eb8e')",Copper oxychloride,"('air', 'non-urban air or from high stacks')",kilogram,Copper oxychloride,ClCu2H3O3,213.57,7.326926896109611e-15,"{'Cl': 0.1660017792761156, 'Cu': 0.5950835791543756, 'H': 0.01415929203539823, 'O': 0.22473662031184155}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4d3e24e8-60e2-58da-8a8a-35f2f8f9bdea')",Oxine-copper,"('soil',)",kilogram,Oxine-copper,C18H12CuN2O2,351.8,2.2240076424134873e-15,"{'C': 0.6145480386583285, 'H': 0.03438317225696418, 'Cu': 0.1806310403638431, 'N': 0.0796304718590108, 'O': 0.09095508811824901}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '87ef0342-8ea6-591f-b07b-27ee94af64bd')",Fentin acetate,"('soil', 'forestry')",kilogram,Fentin acetate,C20H18O2Sn,409.1,3.8501896684347134e-14,"{'C': 0.587191395746761, 'H': 0.04435101442190173, 'O': 0.07821559520899535, 'Sn': 0.2901735516988511}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '9ba8a398-c695-59b2-833d-f0c067c83b42')",Dichlofenthion,"('air',)",kilogram,Dichlofenthion,C10H13Cl2O3PS,315.15,1.6681994172553222e-15,"{'C': 0.3811201015389497, 'H': 0.041580199904807234, 'Cl': 0.22499127399650964, 'O': 0.15229890528319848, 'P': 0.09828335713152468, 'S': 0.10174520069808028}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '3ba36854-15b2-415a-aa71-c99257aa7204')",Phosphorus trichloride,"('air', 'non-urban air or from high stacks')",kilogram,Phosphorus trichloride,Cl3P,137.33,3.828246168703231e-15,"{'Cl': 0.7744775358625209, 'P': 0.2255443093278963}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '62f3d964-9b53-4d01-9ee0-04112dcfc6d2')",Phosphorus,"('water', 'ocean')",kilogram,Phosphorus,P,30.973762,1.6973366253890836e-14,{'P': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', 'f77f91a2-a538-560a-bb0f-fd7d0c550187')",EPN,"('soil', 'forestry')",kilogram,EPN,C14H14NO4PS,323.31,1.6260958409823846e-15,"{'C': 0.5201014506201478, 'H': 0.04364851071726825, 'N': 0.04332374501252668, 'O': 0.19794005752992486, 'P': 0.09580278989205407, 'S': 0.09917726021465466}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'e157e3dd-88b9-4256-ab2e-ff82e7b8d088')",Glyphosate,"('water', 'surface water')",kilogram,Glyphosate,C3H8NO5P,169.07,3.1095584453067654e-15,"{'C': 0.21312474123144262, 'H': 0.04769622050038446, 'N': 0.08284734133790737, 'O': 0.4731472171289999, 'P': 0.1832022239309162}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd26840d2-ad7a-5c5f-939d-adf11685da4e')",Zineb,"('water',)",kilogram,Zineb,C4H6N2S4Zn,275.8,2.56887377677525e-14,"{'C': 0.1741986947063089, 'H': 0.021928934010152282, 'N': 0.1015736040609137, 'S': 0.4650471356055112, 'Zn': 0.23705583756345175}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'ecb7da69-b961-528b-b733-e86e866f1ede')",Glyphosate-isopropylammonium,"('air',)",kilogram,Glyphosate-isopropylammonium,C6H17N2O5P,228.18,2.3040277252520585e-15,"{'C': 0.31582960820404943, 'H': 0.07509860636339731, 'N': 0.12277149618722061, 'O': 0.35057849066526425, 'P': 0.13574371110526776}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '739234c8-5359-48b4-983f-9cb170d68c8d')",Lead II,"('soil',)",kilogram,Lead,Pb,207.0,1.1855254708054448e-13,{'Pb': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '87bb7457-5f19-5a2e-ae33-eca125da8f4d')",Formothion,"('water',)",kilogram,Formothion,C6H12NO4PS2,257.3,2.04326873823558e-15,"{'C': 0.2800855033035367, 'H': 0.047011270890011655, 'N': 0.05443839875631558, 'O': 0.24872133696074622, 'P': 0.12038087835211815, 'S': 0.2492421298095608}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '2bcad3b3-5305-481c-a166-ad5e6eac2675')",Nickel II,"('soil',)",kilogram,Nickel,Ni,58.693,9.066741688482605e-14,{'Ni': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '0559e4a0-7670-5813-a62e-1b76e6ec7b74')",Isocarbophos,"('air', 'non-urban air or from high stacks')",kilogram,Isocarbophos,C11H16NO4PS,289.29,1.8173218789035734e-15,"{'C': 0.4567078018597254, 'H': 0.05575028518096028, 'N': 0.0484185419475267, 'O': 0.221217463444986, 'P': 0.10706903107608282, 'S': 0.11084033322963115}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '596d2e52-ff99-5c55-b2f4-de8c9a0f9798')",Pyrazophos,"('water',)",kilogram,Pyrazophos,C14H20N3O5PS,373.37,1.4080752239012634e-15,"{'C': 0.4503682674023087, 'H': 0.053994696949406756, 'N': 0.11254519645391971, 'O': 0.21425127889225165, 'P': 0.08295792377534349, 'S': 0.08587995821838926}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd6d54028-c318-5c31-a525-6328bc281035')",Profenofos,"('water', 'surface water')",kilogram,Profenofos,C11H15BrClO3PS,373.63,1.4070953787115992e-15,"{'C': 0.3536145384471268, 'H': 0.04046784251799909, 'Br': 0.2138586301956481, 'Cl': 0.09488799079303055, 'O': 0.1284613119931483, 'P': 0.0829001953804566, 'S': 0.08582019645103445}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a')",Chromium VI,"('air',)",kilogram,Chromium,Cr,51.996,3.1278613038877847e-13,{'Cr': 1.0},1.0,dissipation
"('ecoinvent-3.12-biosphere', '2dfb1150-0b0c-5537-8e6d-a7d790c18cb3')",Cadusafos,"('water',)",kilogram,Cadusafos,C10H23O2PS2,270.4,1.9442790175592264e-15,"{'C': 0.4441937869822485, 'H': 0.08573964497041421, 'O': 0.11833579881656806, 'P': 0.11454881656804734, 'S': 0.23716715976331362}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '537c45b3-ac63-5fa0-b046-12df3d86f9c1')",Methamidophos,"('water',)",kilogram,Methamidophos,C2H8NO2PS,141.13,3.725168612966873e-15,"{'C': 0.17021186140437894, 'H': 0.05713880819102955, 'N': 0.099248919435981, 'O': 0.22672713101395878, 'P': 0.2194714093389074, 'S': 0.22720187061574434}",1.0,dissipation
"('ecoinvent-3.12-biosphere', '4eb85bfa-1631-5ada-bc3c-86af3c2bfcbe')",Trichloronat,"('water', 'surface water')",kilogram,Trichloronat,C10H12Cl3O2PS,333.6,1.5759383883333775e-15,"{'C': 0.36004196642685843, 'H': 0.0362589928057554, 'Cl': 0.31882194244604317, 'O': 0.09591726618705036, 'P': 0.09284772182254196, 'S': 0.09611810551558751}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'd2a4d8a7-a41b-544c-8f10-f6394083a569')",Disodium phosphonate,"('water', 'surface water')",kilogram,Disodium phosphonate,Na2O3P+,124.952,4.2074800431206764e-15,"{'Na': 0.3679813048210513, 'O': 0.3841235034253153, 'P': 0.2478871886804533}",1.0,dissipation
"('ecoinvent-3.12-biosphere', 'b4ee8e58-5aea-5aec-bf17-115ac6a5568b')",Pyridaphenthion,"('air', 'non-urban air or from high stacks')",kilogram,Pyridaphenthion,C14H17N2O4PS,340.34,1.5447289367926625e-15,"{'C': 0.4940765117235706, 'H': 0.05034965034965035, 'N': 0.08231180584121761, 'O': 0.18803549391784688, 'P': 0.09100899100899101, 'S': 0.09421460892049127}",1.0,dissipation
