Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source,Mineral,f_mineral_me,Delta_g_Mineral,Mineral_Fraction,CF_Mineral,xi_Mineral,xf_Mineral,xm_Mineral,ERC,CF2
Cobalt,"('ecoinvent-3.4-biosphere', 'f0e28a62-ddf9-4c93-af81-676a58c3f2d4')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Cobalt,"('ecoinvent-3.4-biosphere', 'd4291dd5-dae8-47fa-bf06-466fcecbc210')",Co,6.534525199621613e-06,6.534525199621613e-06,1.0,1.9447495148453946e-12,1.9447495148453946e-12,stoichiometric,Linnaeite,1.727272727272727,1.1286907162982786e-05,1.727272727272727,3.3591127983693174e-12,0.000636842105263158,0.0006255551981001752,0.0455986939380875,0.038509353079369195,0.038509353079369195
Antimony,"('ecoinvent-3.4-biosphere', '43b29ad9-26dd-4838-b931-6216e55a0120')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', 'fa39136e-1ef6-43c1-af68-104da104568d')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', '2b2369a4-26bb-4b18-8479-752fdf7a5e7f')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', 'c49fb4cd-eed0-4438-9052-9612473cdbae')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', '5df5cb9f-812c-4ce8-ab1c-df6ab4d31900')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', 'b2dc8668-86de-4207-b20e-dc81dea63c98')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', 'f4cf8d5c-f030-4b55-a3af-e3c20b855ee8')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
Antimony,"('ecoinvent-3.4-biosphere', '7805afa2-d93b-40bb-b841-325b98aec824')",Sb,3.5558308718535735e-06,3.5558308718535735e-06,1.0,2.1834077210692158e-11,2.1834077210692158e-11,stoichiometric,Stibnite,1.3941798941798942,4.957467908642416e-06,1.3941798941798942,3.0440631455118433e-11,0.02711271347248577,0.027107756004577127,0.9,6.131900202958836e-05,6.131900202958836e-05
