Flow_Key,Flow_Name,Metals,CF2_contributions,Total_CF2
"('ecoinvent-3.4-biosphere', '3822809c-cc03-469d-ac2a-9f85842f8440')",Molybdenum,"['Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo', 'Mo']","[9.069754834655714e-05, 4.041009456644857e-05, 2.0830095108216243e-06, 4.6654864360223747e-07, 2.3122623855456893e-07, 3.0056268324454244e-08, 2.1957030460499635e-08, 1.0214689083130973e-08, 8.368301368783006e-10, 3.9576923073251843e-10, 3.722911475399281e-10]",0.00013395226018436733
"('ecoinvent-3.4-biosphere', '3850d44e-8919-47bc-9c0a-51ccc4ec9d9f')",Glyphosate,"['P', 'P', 'P', 'P', 'P']","[6.323467723830929e-12, 1.2628894170181533e-13, 7.242284207797512e-14, 5.1546506817059647e-17, 0.0]",6.5222310541175354e-12
"('ecoinvent-3.4-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Aluminium,"['Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al', 'Al']","[0.0107524328048274, 0.0002683302464564435, 1.5429274669078003e-05, 4.191453445311526e-06, 2.532328087237877e-06, 1.3055115125588612e-06, 8.489155685189655e-07, 8.39748337554459e-07, 2.1312563624065149e-07, 1.5758257449377543e-07, 4.448924674927401e-09, 2.9086669289031955e-09]",0.01104628834870644
"('ecoinvent-3.4-biosphere', '3aaf9017-0d8a-42aa-9a60-cbc39e994e73')",Phosphate,"['P', 'P', 'P', 'P', 'P']","[-1.2142948190594271e-05, -1.6833528014049246e-06, -7.079458871028114e-10, -9.868927640785796e-11, -0.0]",-1.3827107627162706e-05
"('ecoinvent-3.4-biosphere', '3b8a6f65-384b-4086-a817-b0c77555b78a')",Dichromate,"['Cr', 'Cr']","[1.5944403306495059e-12, 1.607902573742242e-14]",1.6105193563869282e-12
"('ecoinvent-3.4-biosphere', '3ddb2e36-bc1b-43a5-8ef4-cbcdbeeeea70')","Tin, ion","['Sn', 'Sn', 'Sn', 'Sn']","[2.4295114278717395e-06, 1.3828933997471474e-08, 3.0136485539914556e-09, 2.9558360986827306e-09]",2.4493098465218853e-06
"('ecoinvent-3.4-biosphere', '3ea5684a-6d64-4f96-8c09-1d90f997c9d4')",Antimony,"['Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb', 'Sb']","[3.63325936842151e-05, 1.1274829988211498e-05, 4.392980981830729e-06, 9.735440089608378e-07, 6.473277049057977e-07, 9.508683643375764e-09, 8.390884677624543e-09, 2.16204844290246e-09, 5.040698751706282e-10, 4.49034784954839e-12]",5.364184654511089e-05
"('ecoinvent-3.4-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Lead,"['Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb', 'Pb']","[-1.4300805637977384e-07, -7.528953122590937e-08, -2.2668751072926782e-09, -1.464239360488659e-09, -1.389736901638202e-09, -9.644389537698088e-10, -5.478728713361036e-10, -2.2876627302471684e-10, -1.4528547831072826e-10, -1.1363307670756729e-10, -3.4818943973097935e-11, -1.3783357753319443e-11, -0.0]",-2.2546703792997808e-07
"('ecoinvent-3.4-biosphere', '40229ebf-9346-4f20-910a-f8ea3bd88d44')","Copper, ion","['Cu', 'Cu', 'Cu', 'Cu', 'Cu']","[1.040077876527528e-05, 1.5683283489287e-08, 4.169356102233291e-09, 2.9538182883342804e-09, 1.930580894529874e-10]",1.0423778281244588e-05
"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Manganese,"['Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn', 'Mn']","[5.397030029843654e-05, 5.46820603979844e-07, 5.254843727277651e-08, 6.73684938101862e-09, 5.4960710095186894e-09, 1.8322663223047333e-09, 1.1891742689003812e-09, 1.0392877907753992e-09, 5.558989994229711e-10, 5.116392515918845e-10, 1.3781491871059617e-10, 2.4801945563690335e-11]",5.458719314357697e-05
