Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total
Chromium VI,"('ecoinvent-3.4-biosphere', '03b279a7-4626-4703-a451-d0650599dbd9')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium VI,"('ecoinvent-3.4-biosphere', '8216fc31-15a1-4d33-858f-e09650b14c63')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium VI,"('ecoinvent-3.4-biosphere', '81b3321a-c9d8-4104-a974-5460f1bc5029')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium VI,"('ecoinvent-3.4-biosphere', 'ef475b50-9cd0-4e7c-9c59-07868fe16e91')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium VI,"('ecoinvent-3.4-biosphere', '9bbae55a-35de-4eff-a219-814a9fec5ac2')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium VI,"('ecoinvent-3.4-biosphere', '81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium VI,"('ecoinvent-3.4-biosphere', 'a9ec0c9b-982a-4329-99ae-dab1f9fb62d3')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium VI,"('ecoinvent-3.4-biosphere', '7a59e8d5-cd11-4ee7-b1ca-30979d2b0b3a')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium VI,"('ecoinvent-3.4-biosphere', '01285299-c683-4e15-b654-201987a7a738')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium VI,"('ecoinvent-3.4-biosphere', '68ba2022-830e-45fb-8c85-b35e94754ae9')",Cr,1.0612087019664253e-07,1.0612087019664253e-07,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Phosphate,"('ecoinvent-3.4-biosphere', '329fc7d8-4011-4327-84e4-34ff76f0e42d')",P,6.400399152283507e-08,6.400399152283507e-08,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
Phosphate,"('ecoinvent-3.4-biosphere', '3aaf9017-0d8a-42aa-9a60-cbc39e994e73')",P,6.400399152283507e-08,6.400399152283507e-08,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
Phosphate,"('ecoinvent-3.4-biosphere', '1727b41d-377e-43cd-bc01-9eaba946eccb')",P,6.400399152283507e-08,6.400399152283507e-08,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
Phosphate,"('ecoinvent-3.4-biosphere', '490b267b-f429-4d9a-ac79-224e37fb4d58')",P,6.400399152283507e-08,6.400399152283507e-08,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
Phosphate,"('ecoinvent-3.4-biosphere', 'c8791f3c-3c4a-4278-91c0-483797d14da2')",P,6.400399152283507e-08,6.400399152283507e-08,0.3261416642975224,5.53572191877536e-15,5.53572191877536e-15
"Iron, ion","('ecoinvent-3.4-biosphere', '7c335b9c-a403-47a8-bb6d-2e7d3c3a230e')",Fe,6.246394522902101e-08,6.246394522902101e-08,1.0,9.645225823667623e-15,9.645225823667623e-15
"Iron, ion","('ecoinvent-3.4-biosphere', 'de444dc0-5964-4501-8367-50ba53bfc6b9')",Fe,6.246394522902101e-08,6.246394522902101e-08,1.0,9.645225823667623e-15,9.645225823667623e-15
"Iron, ion","('ecoinvent-3.4-biosphere', '9b6d6f07-ebc6-447d-a3c0-f2017d77d852')",Fe,6.246394522902101e-08,6.246394522902101e-08,1.0,9.645225823667623e-15,9.645225823667623e-15
"Iron, ion","('ecoinvent-3.4-biosphere', '33fd8342-58e7-45c9-ad92-0951c002c403')",Fe,6.246394522902101e-08,6.246394522902101e-08,1.0,9.645225823667623e-15,9.645225823667623e-15
"Iron, ion","('ecoinvent-3.4-biosphere', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')",Fe,6.246394522902101e-08,6.246394522902101e-08,1.0,9.645225823667623e-15,9.645225823667623e-15
Aluminium,"('ecoinvent-3.4-biosphere', '7880e65c-0321-4295-ba55-3186ad36e489')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '46e63323-cffd-4c46-829b-5f006b50fa9b')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '765546a9-b056-4d27-ad14-2f016511bdcb')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', 'ff65658c-2d39-44a2-b23e-7ec3c644f064')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', 'e0401210-0377-4670-84af-12247ca20bed')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '6f0b8b7c-3888-4174-b7e3-916d42d678ee')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '0ace7678-a181-48e8-8728-d912a8b56c57')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '9c3bd678-1b2f-4b95-a245-d5c8a3fe326b')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '97e498ec-f323-4ec6-bcc0-d8a4c853bae3')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '2e0c9efa-d55c-49db-8be3-0376d5921ff4')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', 'd96403bf-902e-4b7a-8ffd-32fe09e4017f')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '01056d4b-f9b0-4dfc-b8d9-8407c8376efb')",Al,5.541960856314078e-08,5.541960856314078e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Antimony,"('ecoinvent-3.4-biosphere', '2b2369a4-26bb-4b18-8479-752fdf7a5e7f')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '3ea5684a-6d64-4f96-8c09-1d90f997c9d4')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '183f9856-03ab-464d-9366-8ef62077b510')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '5df5cb9f-812c-4ce8-ab1c-df6ab4d31900')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '7805afa2-d93b-40bb-b841-325b98aec824')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', 'c49fb4cd-eed0-4438-9052-9612473cdbae')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', 'fa39136e-1ef6-43c1-af68-104da104568d')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '77927dac-dea3-429d-a434-d5a71d92c4f7')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', 'f4cf8d5c-f030-4b55-a3af-e3c20b855ee8')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '49803ad0-9ca2-4507-a5ea-f152d16c929d')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '34b96163-a3df-4bc1-8224-e2a9fe01b23f')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '43b29ad9-26dd-4838-b931-6216e55a0120')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '83cf77ca-867b-4eef-b0f0-78d71b3d91d5')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', 'b2dc8668-86de-4207-b20e-dc81dea63c98')",Sb,4.8709854579766356e-08,4.8709854579766356e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Aluminium,"('ecoinvent-3.4-biosphere', '7880e65c-0321-4295-ba55-3186ad36e489')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '46e63323-cffd-4c46-829b-5f006b50fa9b')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '39555a26-d28b-425f-993f-e8770ab7d9cf')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '765546a9-b056-4d27-ad14-2f016511bdcb')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', 'ff65658c-2d39-44a2-b23e-7ec3c644f064')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', 'e0401210-0377-4670-84af-12247ca20bed')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '6f0b8b7c-3888-4174-b7e3-916d42d678ee')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '0ace7678-a181-48e8-8728-d912a8b56c57')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '9c3bd678-1b2f-4b95-a245-d5c8a3fe326b')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '97e498ec-f323-4ec6-bcc0-d8a4c853bae3')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '2e0c9efa-d55c-49db-8be3-0376d5921ff4')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', 'd96403bf-902e-4b7a-8ffd-32fe09e4017f')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
Aluminium,"('ecoinvent-3.4-biosphere', '01056d4b-f9b0-4dfc-b8d9-8407c8376efb')",Al,3.194953272952866e-08,3.194953272952866e-08,1.0,6.422536676269254e-14,6.422536676269254e-14
"Copper, ion","('ecoinvent-3.4-biosphere', '40229ebf-9346-4f20-910a-f8ea3bd88d44')",Cu,2.952476809682974e-08,2.952476809682974e-08,1.0,1.231243333335009e-14,1.231243333335009e-14
"Copper, ion","('ecoinvent-3.4-biosphere', '6d9550e2-e670-44c1-bad8-c0c4975ffca7')",Cu,2.952476809682974e-08,2.952476809682974e-08,1.0,1.231243333335009e-14,1.231243333335009e-14
"Copper, ion","('ecoinvent-3.4-biosphere', '615b1460-6860-4cf6-8678-ad92c03c5e8b')",Cu,2.952476809682974e-08,2.952476809682974e-08,1.0,1.231243333335009e-14,1.231243333335009e-14
"Copper, ion","('ecoinvent-3.4-biosphere', 'c3b659e5-35f1-408c-8cb5-b5f9b295c76e')",Cu,2.952476809682974e-08,2.952476809682974e-08,1.0,1.231243333335009e-14,1.231243333335009e-14
"Copper, ion","('ecoinvent-3.4-biosphere', 'd8f9ccf6-fd32-4348-83c0-1cee724af9ae')",Cu,2.952476809682974e-08,2.952476809682974e-08,1.0,1.231243333335009e-14,1.231243333335009e-14
Molybdenum,"('ecoinvent-3.4-biosphere', '163926e2-b4cc-42bb-ba7d-401028140985')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'c26d4716-ce1e-43da-a662-cd9498b1e8bc')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '5fa36ce3-aed0-443b-a09d-4cdf25b41995')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'c126f8a0-6bc4-42e6-9220-d6ccfef3f2ed')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', 'fdaaef05-0d10-4032-b2e7-85cae3c7bd5c')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '640e30d2-3158-4a1a-82ef-fd0c72922c9a')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '697e8ecf-bdbe-4857-92c9-e01960c91db7')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '1f3c2297-d652-468d-82e8-4fd59bf5b5b8')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '9cf3a683-ed3d-40e9-b039-7653e4fc9e20')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '8b531ec0-ca7a-49cd-bef0-56f110112f34')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '35b4d818-1019-413b-b99d-d351d8a67ac4')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '3822809c-cc03-469d-ac2a-9f85842f8440')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Molybdenum,"('ecoinvent-3.4-biosphere', '7d3f7498-3596-478a-9fa1-72201ef94082')",Mo,2.379758166944707e-08,2.379758166944707e-08,1.0,1.6532043483883647e-13,1.6532043483883647e-13
Lead,"('ecoinvent-3.4-biosphere', 'e9e856c2-868e-435e-8425-8df1c9297cfc')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '9ee7f4ab-b826-47ae-8623-e138f944b42e')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '837083ce-41cd-49f3-a849-d79564dac238')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '67652827-017f-4856-8d0a-c97bac4c6562')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '739234c8-5359-48b4-983f-9cb170d68c8d')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '6a903634-c97f-4c49-a7c0-88f0e6ac7a23')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', 'fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', '8e123669-94d3-41d8-9480-a79211fe7c43')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Lead,"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Pb,1.46734129652949e-08,1.46734129652949e-08,1.0,1.1855254708054448e-13,1.1855254708054448e-13
Chromium,"('ecoinvent-3.4-biosphere', '591de726-f2c7-43ba-8e22-15fd08acc8dc')",Cr,1.3852157656963834e-08,1.3852157656963834e-08,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium,"('ecoinvent-3.4-biosphere', '2a5ed451-12a2-47db-b4dc-fa0bfbc01d79')",Cr,1.3852157656963834e-08,1.3852157656963834e-08,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium,"('ecoinvent-3.4-biosphere', 'e142b577-e934-4085-9a07-3983d4d92afb')",Cr,1.3852157656963834e-08,1.3852157656963834e-08,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium,"('ecoinvent-3.4-biosphere', '6b29d83a-c43c-484c-8e73-474a8a22d71e')",Cr,1.3852157656963834e-08,1.3852157656963834e-08,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium,"('ecoinvent-3.4-biosphere', 'e7881581-21b3-4f5c-bd63-6b0684b5e712')",Cr,1.3852157656963834e-08,1.3852157656963834e-08,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium,"('ecoinvent-3.4-biosphere', '4d40d8e3-9bc7-4ab1-ac5c-4f4a76fda8e5')",Cr,1.3852157656963834e-08,1.3852157656963834e-08,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium,"('ecoinvent-3.4-biosphere', '7705f0e1-5b14-44f4-b330-1245b5c7fc08')",Cr,1.3852157656963834e-08,1.3852157656963834e-08,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium,"('ecoinvent-3.4-biosphere', 'e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11')",Cr,1.3852157656963834e-08,1.3852157656963834e-08,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Chromium,"('ecoinvent-3.4-biosphere', 'e65a9c58-21f1-48b6-b738-d05a8f10e5f3')",Cr,1.3852157656963834e-08,1.3852157656963834e-08,1.0,3.1278613038877847e-13,3.1278613038877847e-13
Manganese,"('ecoinvent-3.4-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', 'b0546417-3064-4878-bd6f-2da75cefdf63')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Manganese,"('ecoinvent-3.4-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Mn,1.2533454617767386e-08,1.2533454617767386e-08,1.0,6.485008032108113e-14,6.485008032108113e-14
Antimony,"('ecoinvent-3.4-biosphere', '2b2369a4-26bb-4b18-8479-752fdf7a5e7f')",Sb,1.2015186980578045e-08,1.2015186980578045e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '3ea5684a-6d64-4f96-8c09-1d90f997c9d4')",Sb,1.2015186980578045e-08,1.2015186980578045e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '183f9856-03ab-464d-9366-8ef62077b510')",Sb,1.2015186980578045e-08,1.2015186980578045e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '5df5cb9f-812c-4ce8-ab1c-df6ab4d31900')",Sb,1.2015186980578045e-08,1.2015186980578045e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '7805afa2-d93b-40bb-b841-325b98aec824')",Sb,1.2015186980578045e-08,1.2015186980578045e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', 'c49fb4cd-eed0-4438-9052-9612473cdbae')",Sb,1.2015186980578045e-08,1.2015186980578045e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', 'fa39136e-1ef6-43c1-af68-104da104568d')",Sb,1.2015186980578045e-08,1.2015186980578045e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', '77927dac-dea3-429d-a434-d5a71d92c4f7')",Sb,1.2015186980578045e-08,1.2015186980578045e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
Antimony,"('ecoinvent-3.4-biosphere', 'f4cf8d5c-f030-4b55-a3af-e3c20b855ee8')",Sb,1.2015186980578045e-08,1.2015186980578045e-08,1.0,2.1834077210692158e-11,2.1834077210692158e-11
