Flow_Name,Flow_Key,Metal,Delta_g_Total,Delta_g_Metal,Metal_Fraction,CF_Metal,CF_Total,grade_source
Lead,"('ecoinvent-3.4-biosphere', '8e123669-94d3-41d8-9480-a79211fe7c43')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '9ee7f4ab-b826-47ae-8623-e138f944b42e')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '739234c8-5359-48b4-983f-9cb170d68c8d')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '67652827-017f-4856-8d0a-c97bac4c6562')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '6a903634-c97f-4c49-a7c0-88f0e6ac7a23')",Pb,4.724927322763017e-10,4.724927322763017e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '595f08d9-6304-497e-bb7d-48b6d2d8bff3')",U,4.4875150638663606e-10,4.4875150638663606e-10,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '52317c31-7bdc-47de-9c23-ecf55127de75')",U,4.4875150638663606e-10,4.4875150638663606e-10,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '347de5bf-3551-4022-8371-258e830b5a09')",U,4.4875150638663606e-10,4.4875150638663606e-10,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '55fb6174-72e0-4a5e-9eb5-8d5780acffd1')",U,4.4875150638663606e-10,4.4875150638663606e-10,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Uranium,"('ecoinvent-3.4-biosphere', '2e518059-747c-4ff1-8da3-17134c547ac2')",U,4.4875150638663606e-10,4.4875150638663606e-10,1.0,9.154438878304105e-12,9.154438878304105e-12,dissipation
Copper,"('ecoinvent-3.4-biosphere', '88cde01c-df69-40bb-9b14-6eac71bea5b8')",Cu,4.446872001750454e-10,4.446872001750454e-10,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '0a5e8a67-f9ae-48b3-bfa7-e9d37c30a191')",Cu,4.446872001750454e-10,4.446872001750454e-10,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '237ca6bc-2f0a-4416-a0e3-bd512f038f2e')",Cu,4.446872001750454e-10,4.446872001750454e-10,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '7e66a41c-d311-4949-bdd8-eef09cdcfa47')",Cu,4.446872001750454e-10,4.446872001750454e-10,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', 'fd153f15-1d16-410a-91fa-04d205e36c43')",Cu,4.446872001750454e-10,4.446872001750454e-10,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '44d3e792-7c9e-48ab-9de9-acfa2e097f26')",Cu,4.446872001750454e-10,4.446872001750454e-10,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', '3573a5af-88f8-4f74-ade7-cd269cbc4e66')",Cu,4.446872001750454e-10,4.446872001750454e-10,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', 'ec8144d6-d123-43b1-9c17-a295422a0498')",Cu,4.446872001750454e-10,4.446872001750454e-10,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Copper,"('ecoinvent-3.4-biosphere', 'e336eee7-148a-4d1c-8027-780cbfafa12b')",Cu,4.446872001750454e-10,4.446872001750454e-10,1.0,1.231243333335009e-14,1.231243333335009e-14,dissipation
Iron,"('ecoinvent-3.4-biosphere', '76152de4-9499-48f7-af98-a5d41842484a')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'e3043a7f-5347-4c7b-89ee-93f11b2f6d9b')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', '0dc0bbb0-1141-4dff-b6a2-8bd5368e14af')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', '98693cdf-d9fc-43ed-bfe6-78dfe5742d33')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'ce567bdc-76ec-4ca0-be79-8bb796e448b3')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'e8bd2edd-f937-49f6-9e8b-9f445278775e')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'c983ad54-12e9-47a5-b747-5e5c448e58e2')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', '8dba66e2-0f2e-4038-84ef-1e40b4f573a6')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'db364689-e1a3-4629-8835-e6c59d6daf09')",Fe,4.428072265525809e-10,4.428072265525809e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
"Zinc, ion","('ecoinvent-3.4-biosphere', '2c7be02c-791f-4fef-b231-b90321bbeb30')",Zn,3.607409920892376e-10,3.607409920892376e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
"Zinc, ion","('ecoinvent-3.4-biosphere', '2195d86f-e4c8-4e86-9f18-b5b065b1df7e')",Zn,3.607409920892376e-10,3.607409920892376e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
"Zinc, ion","('ecoinvent-3.4-biosphere', '7e769b3e-03fb-4b53-be15-85a910dcfea9')",Zn,3.607409920892376e-10,3.607409920892376e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
"Zinc, ion","('ecoinvent-3.4-biosphere', '541b633c-17a3-4047-bce6-0c0e4fdb7c10')",Zn,3.607409920892376e-10,3.607409920892376e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
"Zinc, ion","('ecoinvent-3.4-biosphere', 'bdce3a7c-e008-4391-be26-285f71a02453')",Zn,3.607409920892376e-10,3.607409920892376e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '163926e2-b4cc-42bb-ba7d-401028140985')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '9cf3a683-ed3d-40e9-b039-7653e4fc9e20')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '35b4d818-1019-413b-b99d-d351d8a67ac4')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', 'c26d4716-ce1e-43da-a662-cd9498b1e8bc')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '1f3c2297-d652-468d-82e8-4fd59bf5b5b8')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '640e30d2-3158-4a1a-82ef-fd0c72922c9a')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '697e8ecf-bdbe-4857-92c9-e01960c91db7')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '3822809c-cc03-469d-ac2a-9f85842f8440')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', 'c126f8a0-6bc4-42e6-9220-d6ccfef3f2ed')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '8b531ec0-ca7a-49cd-bef0-56f110112f34')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', 'fdaaef05-0d10-4032-b2e7-85cae3c7bd5c')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '7d3f7498-3596-478a-9fa1-72201ef94082')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Molybdenum,"('ecoinvent-3.4-biosphere', '5fa36ce3-aed0-443b-a09d-4cdf25b41995')",Mo,3.2568101268142466e-10,3.2568101268142466e-10,1.0,1.6532043483883647e-13,1.6532043483883647e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'e9e856c2-868e-435e-8425-8df1c9297cfc')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '837083ce-41cd-49f3-a849-d79564dac238')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '8e123669-94d3-41d8-9480-a79211fe7c43')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '9ee7f4ab-b826-47ae-8623-e138f944b42e')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '739234c8-5359-48b4-983f-9cb170d68c8d')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '67652827-017f-4856-8d0a-c97bac4c6562')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '6a903634-c97f-4c49-a7c0-88f0e6ac7a23')",Pb,3.051965358551261e-10,3.051965358551261e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'e9e856c2-868e-435e-8425-8df1c9297cfc')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '4010918f-7fd0-4925-8fbb-8fd7a44a806c')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '2718482b-8399-442e-b89a-52fbcc22d2e6')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '837083ce-41cd-49f3-a849-d79564dac238')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '8e123669-94d3-41d8-9480-a79211fe7c43')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '9ee7f4ab-b826-47ae-8623-e138f944b42e')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '739234c8-5359-48b4-983f-9cb170d68c8d')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '31c4d160-b21e-41b3-b9c1-3d7a72377653')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'fe4613d7-1ed8-427d-9b06-c8e8f4f5e1b1')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '67652827-017f-4856-8d0a-c97bac4c6562')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', 'c864aa15-0abc-41ad-9889-348106e485d8')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Lead,"('ecoinvent-3.4-biosphere', '6a903634-c97f-4c49-a7c0-88f0e6ac7a23')",Pb,2.8966767275999467e-10,2.8966767275999467e-10,1.0,1.1855254708054448e-13,1.1855254708054448e-13,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '44f28e11-061d-44fd-8f25-dc62a9f1fa57')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '2460f868-54a9-404c-bec8-c809a44ae72c')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '835d0907-a668-4d92-b6b6-7b56fa343713')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '295060ba-3c3d-45e4-99ca-e17b1204b553')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', 'f532985c-90b7-46fc-aac9-b039b40e22f1')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '0af26a55-d357-469f-abad-8ced785cb4fb')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', 'b0546417-3064-4878-bd6f-2da75cefdf63')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', 'c91fd4bf-ed70-4e2f-a34f-159773f981b6')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '9c706cff-cb82-4207-a589-95896e04dc08')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '009a49e8-09a7-4432-9cb9-f2dd18e8f922')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '6b7fbea6-4a86-40f9-954d-3c9b3611abfd')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '10cbd2f7-c41b-4bb4-b636-d8fc15cf0282')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '42053ffb-9284-49cb-88f9-33ac5c77be4a')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
Manganese,"('ecoinvent-3.4-biosphere', '9ba8c05d-1593-45a5-8d3b-5c4f3e9fef32')",Mn,2.76328601312673e-10,2.76328601312673e-10,1.0,6.485008032108113e-14,6.485008032108113e-14,dissipation
"Nickel, ion","('ecoinvent-3.4-biosphere', '23cb10a4-6228-4ce4-9fb5-7043bc31faec')",Ni,2.691474674802826e-10,2.691474674802826e-10,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
"Nickel, ion","('ecoinvent-3.4-biosphere', '9f69cb8e-51fe-447b-a1ac-4da74de8ebe4')",Ni,2.691474674802826e-10,2.691474674802826e-10,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
"Nickel, ion","('ecoinvent-3.4-biosphere', 'e030108f-2125-4bcb-a73b-ad72130fcca3')",Ni,2.691474674802826e-10,2.691474674802826e-10,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
"Nickel, ion","('ecoinvent-3.4-biosphere', '9798359e-a3ee-4362-a038-23a188582c6e')",Ni,2.691474674802826e-10,2.691474674802826e-10,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
"Nickel, ion","('ecoinvent-3.4-biosphere', '6ec6cdaa-5a01-46d4-b716-1905e56690ea')",Ni,2.691474674802826e-10,2.691474674802826e-10,1.0,9.066741688482605e-14,9.066741688482605e-14,dissipation
Iron,"('ecoinvent-3.4-biosphere', '76152de4-9499-48f7-af98-a5d41842484a')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'e3043a7f-5347-4c7b-89ee-93f11b2f6d9b')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', '0dc0bbb0-1141-4dff-b6a2-8bd5368e14af')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', '98693cdf-d9fc-43ed-bfe6-78dfe5742d33')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'ce567bdc-76ec-4ca0-be79-8bb796e448b3')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'e8bd2edd-f937-49f6-9e8b-9f445278775e')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'c983ad54-12e9-47a5-b747-5e5c448e58e2')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', '8dba66e2-0f2e-4038-84ef-1e40b4f573a6')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Iron,"('ecoinvent-3.4-biosphere', 'db364689-e1a3-4629-8835-e6c59d6daf09')",Fe,2.6393344276622396e-10,2.6393344276622396e-10,1.0,9.645225823667623e-15,9.645225823667623e-15,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '77887584-ddca-4920-952c-3609730e0c13')",Zn,2.469477971383637e-10,2.469477971383637e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', 'ada3ecfe-8244-4389-bcce-e83ca4f66e09')",Zn,2.469477971383637e-10,2.469477971383637e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '748f22a9-eba4-4726-bef5-92c7442ce189')",Zn,2.469477971383637e-10,2.469477971383637e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '8f871bab-96dc-49d9-bf08-12cdd0715901')",Zn,2.469477971383637e-10,2.469477971383637e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '5ce378a0-b48d-471c-977d-79681521efde')",Zn,2.469477971383637e-10,2.469477971383637e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', 'b88999ec-84fd-462d-9dec-7e20a4636a58')",Zn,2.469477971383637e-10,2.469477971383637e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
Zinc,"('ecoinvent-3.4-biosphere', '8d226423-1351-4366-b09f-d16c9e38683c')",Zn,2.469477971383637e-10,2.469477971383637e-10,1.0,1.0836576745711442e-13,1.0836576745711442e-13,dissipation
