flow_key,name,categories,unit,cleaned_name,molecular_formula,molecular_weight,parts,composition,fraction,grade_source
"('ecoinvent-3.4-biosphere', '2f6bb945-2e93-4ea8-b3b6-7930c3680486')",Scandium,"('water', 'surface water')",kilogram,Scandium,Sc,44.95591,"[['Sc', 1]]",{'Sc': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '8077467e-8d30-46cc-ab55-5759286eebd3')",Ethyl acetate,"('air',)",kilogram,Ethyl acetate,C4H8O2,88.11,"[['C', 4], ['H', 8], ['O', 2]]","{'C': 0.5452729542617183, 'H': 0.09152196118488254, 'O': 0.3631596867551924}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '69b50a29-addb-455f-823d-ed2ed68e8bb5')",Choline chloride,"('soil', 'agricultural')",kilogram,Choline chloride,C5H14ClNO,139.62,"[['C', 5], ['H', 14], ['Cl', 1], ['N', 1], ['O', 1]]","{'C': 0.43013178627703763, 'H': 0.10107434464976364, 'Cl': 0.2539249391204699, 'N': 0.10032230339492909, 'O': 0.11458960034379029}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '6d9550e2-e670-44c1-bad8-c0c4975ffca7')","Copper, ion","('water', 'surface water')",kilogram,Copper,Cu,63.55,"[['Cu', 1]]",{'Cu': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', 'a7831686-271e-4054-ac34-cf55814f902c')","AOX, Adsorbable Organic Halogen as Cl","('water', 'ground-')",kilogram,AOX,C19H30O2,290.4,"[['C', 19], ['H', 30], ['O', 2]]","{'C': 0.7858436639118457, 'H': 0.1041322314049587, 'O': 0.11018595041322315}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'aac39edf-68c5-4f38-9aa9-17e3ca265109')",Potassium,"('air', 'urban air close to ground')",kilogram,Potassium,K,39.0983,"[['K', 1]]",{'K': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '2cbc6042-2cee-4668-8017-d7f805d9029e')","Ethane, 2,2-dichloro-1,1,1-trifluoro-, HCFC-123","('air', 'non-urban air or from high stacks')",kilogram,Ethane,C2H6,30.07,"[['C', 2], ['H', 6]]","{'C': 0.7988693049551047, 'H': 0.20113069504489525}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'e7e0031e-791d-42f4-b26c-ec322db637bc')",Ethane,"('air', 'non-urban air or from high stacks')",kilogram,Ethane,C2H6,30.07,"[['C', 2], ['H', 6]]","{'C': 0.7988693049551047, 'H': 0.20113069504489525}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '0eae6018-d930-452a-82a0-e4190dd09794')","Phthalate, dibutyl-","('water', 'ground-, long-term')",kilogram,Phthalate,C8H4O4-2,164.11,"[['C', 8], ['H', 4], ['O', 4]]","{'C': 0.5855097190908536, 'H': 0.024568886722320393, 'O': 0.3899579550301627}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '0bf92802-8b5e-43f5-a261-95c06bd5c551')","Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124","('air', 'low population density, long-term')",kilogram,Ethane,C2H6,30.07,"[['C', 2], ['H', 6]]","{'C': 0.7988693049551047, 'H': 0.20113069504489525}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '6c34456e-59ca-465a-90a5-4583dba1a5e7')",Propylene oxide,"('air', 'low population density, long-term')",kilogram,Propylene oxide,C3H6O,58.08,"[['C', 3], ['H', 6], ['O', 1]]","{'C': 0.6204028925619836, 'H': 0.10413223140495868, 'O': 0.27546487603305786}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '9841f5a4-027e-4dbf-87fe-f0bcf56b91ab')",Vanadium,"('air', 'lower stratosphere + upper troposphere')",kilogram,Vanadium,V,50.9415,"[['V', 1]]",{'V': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '3166d308-cc57-4d31-b42e-63c7eada821f')",Abamectin,"('soil', 'agricultural')",kilogram,Abamectin,C95H142O28,1732.1,"[['C', 95], ['H', 142], ['O', 28]]","{'C': 0.6587639281796662, 'H': 0.08263726112811039, 'O': 0.25862940938744877}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '0f70e720-127e-44dc-bb85-438158235ab6')","Methane, monochloro-, R-40","('air', 'lower stratosphere + upper troposphere')",kilogram,Methane,CH4,16.043,"[['C', 1], ['H', 4]]","{'C': 0.7486754347690582, 'H': 0.2513245652309419}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '070dc6b3-0976-45a0-803e-0a87d7e96959')",1-Pentanol,"('water',)",kilogram,1-Pentanol,C5H12O,88.15,"[['C', 5], ['H', 12], ['O', 1]]","{'C': 0.6812819058423141, 'H': 0.13722064662507089, 'O': 0.18149744753261485}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '0e2e2f54-225f-4782-bfda-99bedacebee5')",Trimethylamine,"('air', 'non-urban air or from high stacks')",kilogram,Trimethylamine,C3H9N,59.11,"[['C', 3], ['H', 9], ['N', 1]]","{'C': 0.6095922855692777, 'H': 0.15347656910844187, 'N': 0.23696498054474707}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '4b51a9d0-4100-49c1-8d47-ec47eb51c58a')",Acetaldehyde,"('water',)",kilogram,Acetaldehyde,C2H4O,44.05,"[['C', 2], ['H', 4], ['O', 1]]","{'C': 0.5453348467650397, 'H': 0.09153234960272419, 'O': 0.3632009080590239}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '1469e83d-2ac9-4e64-84e0-cfe37c85fd9d')",Propene,"('water', 'surface water')",kilogram,Propene,C3H6,42.08,"[['C', 3], ['H', 6]]","{'C': 0.8562975285171104, 'H': 0.14372623574144489}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'fe8f6da1-2dc8-4df8-8aea-d0675be0dfcf')",Ethene,"('water', 'surface water')",kilogram,Ethene,C2H4,28.05,"[['C', 2], ['H', 4]]","{'C': 0.8563992869875222, 'H': 0.14374331550802139}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '395bf19a-d3e3-4185-9bee-141fdbfd6afe')",Tribenuron,"('soil', 'agricultural')",kilogram,Tribenuron,C14H15N5O6S,381.37,"[['C', 14], ['H', 15], ['N', 5], ['O', 6], ['S', 1]]","{'C': 0.44092089047381805, 'H': 0.03964653748328395, 'N': 0.1836405590371555, 'O': 0.25170831475994443, 'S': 0.08407845399480818}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '6744b13d-2908-4725-88a3-1afd6696c899')",Ioxynil,"('soil', 'agricultural')",kilogram,Ioxynil,C7H3I2NO,370.91,"[['C', 7], ['H', 3], ['I', 2], ['N', 1], ['O', 1]]","{'C': 0.2266776306920816, 'H': 0.008152921193820602, 'I': 0.6842845973416731, 'N': 0.03776387802971071, 'O': 0.04313445310183063}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'bdd362be-db9c-4232-90e7-c11dee030e82')",Bromide,"('water', 'ground-, long-term')",kilogram,Bromide,Br-,79.9,"[['Br', 1]]",{'Br': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '9df20e91-df67-4d1e-9f8a-c9b725823de4')",Methyl pentane,"('water', 'ocean')",kilogram,Methyl pentane,C6H14,86.18,"[['C', 6], ['H', 14]]","{'C': 0.8362265026688327, 'H': 0.16375029009050823}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '4dd95929-09d1-4c60-8792-4c9b6404d168')",Fentin hydroxide,"('soil', 'agricultural')",kilogram,Fentin hydroxide,C18H16OSn,367.0,"[['C', 18], ['H', 16], ['O', 1], ['Sn', 1]]","{'C': 0.5890953678474113, 'H': 0.043945504087193464, 'O': 0.04359400544959128, 'Sn': 0.32346049046321523}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '3d59d864-b6c3-4315-ab21-2c2ba2119ad1')",t-Butyl methyl ether,"('water',)",kilogram,t-Butyl methyl ether,C5H12O,88.15,"[['C', 5], ['H', 12], ['O', 1]]","{'C': 0.6812819058423141, 'H': 0.13722064662507089, 'O': 0.18149744753261485}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '7805afa2-d93b-40bb-b841-325b98aec824')",Antimony,"('water', 'ocean')",kilogram,Antimony,Sb,121.76,"[['Sb', 1]]",{'Sb': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', 'bba88093-bd9b-4b95-b869-74e718b796dc')",Scandium,"('air', 'urban air close to ground')",kilogram,Scandium,Sc,44.95591,"[['Sc', 1]]",{'Sc': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '17a7db69-d874-4ecd-af5d-48c98def445f')",Barite,"('water',)",kilogram,Barite,BaO4S,233.39,"[['Ba', 1], ['O', 4], ['S', 1]]","{'Ba': 0.588401388234286, 'O': 0.2742019795192596, 'S': 0.13738806289901023}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '497e2e7c-0e1a-4b9f-a94e-d63d5e49dcf8')",4-Methyl-2-pentanone,"('air', 'low population density, long-term')",kilogram,4-Methyl-2-pentanone,C6H12O,100.16,"[['C', 6], ['H', 12], ['O', 1]]","{'C': 0.719508785942492, 'H': 0.12076677316293931, 'O': 0.1597344249201278}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '43c700bb-0b3b-4fb1-8bd1-3d1da82b6844')",Nitrate,"('water', 'ocean')",kilogram,Nitrate,NO3-,62.005,"[['N', 1], ['O', 3]]","{'N': 0.22590113700508022, 'O': 0.7740827352632852}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'ad3e6f24-22b0-4ca4-9f2c-f0f5f180f633')",Propanol,"('air', 'low population density, long-term')",kilogram,Propanol,C3H8O,60.1,"[['C', 3], ['H', 8], ['O', 1]]","{'C': 0.5995507487520799, 'H': 0.1341763727121464, 'O': 0.2662063227953411}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '3277a622-8234-4c73-ba22-526cf9a0fccc')",Propanol,"('water', 'surface water')",kilogram,Propanol,C3H8O,60.1,"[['C', 3], ['H', 8], ['O', 1]]","{'C': 0.5995507487520799, 'H': 0.1341763727121464, 'O': 0.2662063227953411}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '88575e69-d9c0-40be-ba7d-39073b7e621e')",Fenpropathrin,"('soil', 'agricultural')",kilogram,Fenpropathrin,C22H23NO3,349.4,"[['C', 22], ['H', 23], ['N', 1], ['O', 3]]","{'C': 0.7562736119061247, 'H': 0.0663537492844877, 'N': 0.04008872352604465, 'O': 0.1373697767601603}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '1dcae348-9373-4ff6-96f0-1a444fa96587')",Acifluorfen,"('air', 'non-urban air or from high stacks')",kilogram,Acifluorfen,C14H7ClF3NO5,361.65,"[['C', 14], ['H', 7], ['Cl', 1], ['F', 3], ['N', 1], ['O', 5]]","{'C': 0.46496336236692937, 'H': 0.019510576524263794, 'Cl': 0.09803124567952441, 'F': 0.15759435918705933, 'N': 0.03873081708834509, 'O': 0.2211945250933223}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '5a6eb27d-9157-46d5-be32-92bbd543ada9')",o-Xylene,"('air', 'urban air close to ground')",kilogram,o-Xylene,C8H10,106.16,"[['C', 8], ['H', 10]]","{'C': 0.9051243406179351, 'H': 0.09495101733232857}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '615b1460-6860-4cf6-8678-ad92c03c5e8b')","Copper, ion","('water',)",kilogram,Copper,Cu,63.55,"[['Cu', 1]]",{'Cu': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '903e0cf9-6ef2-42a1-b3a8-364dfe6d04d3')",Methyl ethyl ketone,"('air', 'lower stratosphere + upper troposphere')",kilogram,Methyl ethyl ketone,C4H8O,72.11,"[['C', 4], ['H', 8], ['O', 1]]","{'C': 0.6662598807377618, 'H': 0.11182914990985994, 'O': 0.22186936624601306}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'b39670dc-16e3-485e-b477-c54c996d7516')",Hydrogen peroxide,"('air', 'low population density, long-term')",kilogram,Hydrogen peroxide,H2O2,34.015,"[['H', 2], ['O', 2]]","{'H': 0.059267970013229455, 'O': 0.9407026311921212}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'df748e50-40b4-4574-a055-c06ff2d60373')",Sodium perchlorate,"('air', 'non-urban air or from high stacks')",kilogram,Sodium perchlorate,ClNaO4,122.44,"[['Cl', 1], ['Na', 1], ['O', 4]]","{'Cl': 0.28955406729826855, 'Na': 0.18776543613198302, 'O': 0.522672329304149}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '9de9178b-6d1b-476d-af1f-a16a7b3031a9')",Tolylfluanid,"('soil', 'agricultural')",kilogram,Tolylfluanid,C10H13Cl2FN2O2S2,347.3,"[['C', 10], ['H', 13], ['Cl', 2], ['F', 1], ['N', 2], ['O', 2], ['S', 2]]","{'C': 0.3458393319896343, 'H': 0.03773106824071407, 'Cl': 0.20416354736539016, 'F': 0.05470198675496689, 'N': 0.08066225165562914, 'O': 0.09213360207313562, 'S': 0.1846530377195508}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '5e7cf95c-9cc3-4479-89af-55377b3db99c')",Nitrate,"('air',)",kilogram,Nitrate,NO3-,62.005,"[['N', 1], ['O', 3]]","{'N': 0.22590113700508022, 'O': 0.7740827352632852}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '66d62655-2b96-4e07-84f6-721f4a3e3ec7')","Acetic acid, trifluoro-","('air', 'lower stratosphere + upper troposphere')",kilogram,Acetic acid,C2H4O2,60.05,"[['C', 2], ['H', 4], ['O', 2]]","{'C': 0.40003330557868444, 'H': 0.06714404662781016, 'O': 0.5328559533721899}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '9e87035c-4f81-4314-8e01-e4fd04a12e7c')",Hydroxide,"('water', 'ground-, long-term')",kilogram,Hydroxide,HO-,17.007,"[['H', 1], ['O', 1]]","{'H': 0.05926971247133533, 'O': 0.9407302875286646}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'a40f1ce3-e72f-48fa-8bba-174a1d4bf922')",Clopyralid,"('soil', 'agricultural')",kilogram,Clopyralid,C6H3Cl2NO2,192.0,"[['C', 6], ['H', 3], ['Cl', 2], ['N', 1], ['O', 2]]","{'C': 0.37534375000000003, 'H': 0.01575, 'Cl': 0.36930208333333336, 'N': 0.072953125, 'O': 0.16665625}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '839c3c22-3168-4736-a3f8-e9f772ef062f')",Methomyl,"('water', 'surface water')",kilogram,Methomyl,C5H10N2O2S,162.21,"[['C', 5], ['H', 10], ['N', 2], ['O', 2], ['S', 1]]","{'C': 0.37022994883176125, 'H': 0.06214166820787867, 'N': 0.17270205289439614, 'O': 0.1972628074717958, 'S': 0.197675852290241}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'b7a3b260-ac8d-43e2-b549-34bb5b82b533')",Hexamethyldisilizane,"('air', 'urban air close to ground')",kilogram,Hexamethyldisilizane,C6H19NSi2,161.39,"[['C', 6], ['H', 19], ['N', 1], ['Si', 2]]","{'C': 0.44653324245616216, 'H': 0.11866906251936304, 'N': 0.0867897639258938, 'Si': 0.3480513042939464}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'c8e5538f-17a1-4f62-aa64-39a91adb5cd3')","Ethane, 1,1,1-trichloro-, HCFC-140","('water',)",kilogram,Ethane,C2H6,30.07,"[['C', 2], ['H', 6]]","{'C': 0.7988693049551047, 'H': 0.20113069504489525}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '75af210f-0455-487e-ba2c-e9dd317af77c')",Zirconium,"('air', 'lower stratosphere + upper troposphere')",kilogram,Zirconium,Zr,91.22,"[['Zr', 1]]",{'Zr': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', 'd0cde0b1-afcc-5179-8895-0aacba2e15a1')",Dimethyldichlorosilane,"('air',)",kilogram,Dimethyldichlorosilane,C2H6Cl2Si,129.06,"[['C', 2], ['H', 6], ['Cl', 2], ['Si', 1]]","{'C': 0.18613048194638152, 'H': 0.04686192468619247, 'Cl': 0.5494033782736713, 'Si': 0.21761971176197117}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '4db9bb53-4bdd-4f32-a6a8-521f58c5825c')",Benz(a)anthracene,"('air',)",kilogram,Benz(a)anthracene,C18H12,228.3,"[['C', 18], ['H', 12]]","{'C': 0.9469908015768724, 'H': 0.05298291721419185}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '4c1f2242-8f97-4b1b-9511-af456caea4e6')",Nitrobenzene,"('water', 'ground-, long-term')",kilogram,Nitrobenzene,C6H5NO2,123.11,"[['C', 6], ['H', 5], ['N', 1], ['O', 2]]","{'C': 0.5853789294127204, 'H': 0.04093899764438307, 'N': 0.11377629762001462, 'O': 0.2599138981398749}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '4ec70203-13b0-58cc-b4dd-2fcce8a96732')","VOC, volatile organic compounds, unspecified origin","('air',)",kilogram,VOC,C16H16N4O2,296.32,"[['C', 16], ['H', 16], ['N', 4], ['O', 2]]","{'C': 0.6485421166306695, 'H': 0.054427645788336934, 'N': 0.189079373650108, 'O': 0.10798461123110152}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '1ae07e12-290e-4ee2-a032-d3075e161c53')",Dimethylamine,"('water', 'ground-')",kilogram,Dimethylamine,C2H7N,45.08,"[['C', 2], ['H', 7], ['N', 1]]","{'C': 0.5328748890860692, 'H': 0.1565217391304348, 'N': 0.3107142857142857}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '0fbca534-f355-4477-b29f-7b5fc2fbce64')",Boron,"('air', 'low population density, long-term')",kilogram,Boron,B,10.81,"[['B', 1]]",{'B': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '7ddfe455-20e9-4aea-b903-79a35289ca45')",Thorium,"('air', 'low population density, long-term')",kilogram,Thorium,Th,232.038,"[['Th', 1]]",{'Th': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '64a6c54a-9c47-4969-bc91-aed7f314ea03')",Fluoroglycofen-ethyl,"('soil', 'agricultural')",kilogram,Fluoroglycofen-ethyl,C18H13ClF3NO7,447.7,"[['C', 18], ['H', 13], ['Cl', 1], ['F', 3], ['N', 1], ['O', 7]]","{'C': 0.482908197453652, 'H': 0.029269600178691086, 'Cl': 0.0791891891891892, 'F': 0.12730399821308913, 'N': 0.03128657583203038, 'O': 0.25015188742461475}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '0ba582f8-3360-441a-a93c-ea15e87f7b0c')",Ethephon,"('soil', 'agricultural')",kilogram,Ethephon,C2H6ClO3P,144.49,"[['C', 2], ['H', 6], ['Cl', 1], ['O', 3], ['P', 1]]","{'C': 0.16625371998062147, 'H': 0.04185756799778531, 'Cl': 0.245366461346806, 'O': 0.33218215793480516, 'P': 0.2143677763167001}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '024b1a73-0cff-4b49-9e1e-7d75110f1e31')",Styrene,"('water', 'ocean')",kilogram,Styrene,C8H8,104.15,"[['C', 8], ['H', 8]]","{'C': 0.9225924147863657, 'H': 0.07742678828612577}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '28febdb5-59ae-41c3-8709-43edb165f74e')",Phenol,"('water', 'ground-')",kilogram,Phenol,C6H6O,94.11,"[['C', 6], ['H', 6], ['O', 1]]","{'C': 0.765763468281798, 'H': 0.06426522154925088, 'O': 0.17000318775900541}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'd22d803d-a281-4821-8a6c-e79b75641eae')",Dichlorprop,"('water', 'ground-')",kilogram,Dichlorprop,C9H8Cl2O3,235.06,"[['C', 9], ['H', 8], ['Cl', 2], ['O', 3]]","{'C': 0.4598783289372926, 'H': 0.034306134603930914, 'Cl': 0.30165064238917727, 'O': 0.20419041946737004}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '7edf2b3a-762e-40ce-85e3-6716d8222e47')",MCPB,"('water', 'surface water')",kilogram,MCPB,C11H13ClO3,228.67,"[['C', 11], ['H', 13], ['Cl', 1], ['O', 3]]","{'C': 0.5777802072856081, 'H': 0.05730528709494031, 'Cl': 0.15504001399396514, 'O': 0.20989635719595925}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '10bb4bbd-818f-4dd1-a5bd-5105c43bc32f')",Acrylic acid,"('air', 'low population density, long-term')",kilogram,Acrylic acid,C3H4O2,72.06,"[['C', 3], ['H', 4], ['O', 2]]","{'C': 0.5000416319733555, 'H': 0.055953372189841796, 'O': 0.4440466278101582}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'efe94e38-a449-4817-94c1-7aedf1022714')",2-Methyl-2-butene,"('water', 'ground-')",kilogram,2-Methyl-2-butene,C5H10,70.13,"[['C', 5], ['H', 10]]","{'C': 0.8563382290032796, 'H': 0.14373306716098674}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'b3657137-08c4-4ee0-9817-567c47bf5e86')","Thiocyanate, ion","('water', 'surface water')",kilogram,Thiocyanate,CNS-,58.08,"[['C', 1], ['N', 1], ['S', 1]]","{'C': 0.20680096418732782, 'N': 0.24116735537190082, 'S': 0.5520833333333333}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'bd086aa3-312a-47af-a7b2-04fddbf8f01e')","Carbon monoxide, from soil or biomass stock","('air', 'low population density, long-term')",kilogram,Carbon monoxide,CO,28.01,"[['C', 1], ['O', 1]]","{'C': 0.42881113887897176, 'O': 0.5711888611210282}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '917f39ec-2757-4eb6-85cd-8576c3e727cc')","Ethane, hexachloro-","('water', 'ocean')",kilogram,Ethane,C2H6,30.07,"[['C', 2], ['H', 6]]","{'C': 0.7988693049551047, 'H': 0.20113069504489525}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '23868338-42bc-4baf-a9e2-8e84ff8c92f1')",2-Methyl-2-butene,"('water',)",kilogram,2-Methyl-2-butene,C5H10,70.13,"[['C', 5], ['H', 10]]","{'C': 0.8563382290032796, 'H': 0.14373306716098674}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'b301fa9a-ba60-4eac-8ccc-6ccbdf099b35')",Hydrogen,"('air',)",kilogram,Hydrogen,H2,2.016,"[['H', 2]]",{'H': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', 'a0fec60d-3f74-48bf-a2d2-58c30fc13e53')",2-Aminopropanol,"('air', 'urban air close to ground')",kilogram,2-Aminopropanol,C3H9NO,75.11,"[['C', 3], ['H', 9], ['N', 1], ['O', 1]]","{'C': 0.4797363866329384, 'H': 0.12078285181733457, 'N': 0.1864864864864865, 'O': 0.21300758886965784}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '95589041-7176-4e15-9578-fa6a4066955f')","Ethene, chloro-","('water', 'ground-, long-term')",kilogram,Ethene,C2H4,28.05,"[['C', 2], ['H', 4]]","{'C': 0.8563992869875222, 'H': 0.14374331550802139}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '92ee2fc1-238c-465d-9887-418af42db9c7')",Acetochlor,"('soil', 'agricultural')",kilogram,Acetochlor,C14H20ClNO2,269.77,"[['C', 14], ['H', 20], ['Cl', 1], ['N', 1], ['O', 2]]","{'C': 0.6233235719316456, 'H': 0.0747303258331171, 'Cl': 0.13141935723023318, 'N': 0.051922007636134485, 'O': 0.1186121510916707}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '6ce44f77-d181-4396-8fa2-2276eeeb4c08')",Sulfur dioxide,"('air', 'low population density, long-term')",kilogram,Sulfur dioxide,O2S,64.07,"[['O', 2], ['S', 1]]","{'O': 0.49942250663336984, 'S': 0.5004682378648354}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '02dd7309-b7c2-47bb-82c8-09345be9c2bb')",Dichlorprop-P,"('soil', 'agricultural')",kilogram,Dichlorprop-P,C9H8Cl2O3,235.06,"[['C', 9], ['H', 8], ['Cl', 2], ['O', 3]]","{'C': 0.4598783289372926, 'H': 0.034306134603930914, 'Cl': 0.30165064238917727, 'O': 0.20419041946737004}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '6ab08314-53e1-4c4b-963f-3c6e6970273d')",Chloride,"('soil', 'agricultural')",kilogram,Chloride,Cl-,35.45,"[['Cl', 1]]",{'Cl': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '8b7dc667-f04e-492c-a161-80b1482126b0')",Hydrogen fluoride,"('air', 'non-urban air or from high stacks')",kilogram,Hydrogen fluoride,FH,20.0064,"[['F', 1], ['H', 1]]","{'F': 0.9495961292386437, 'H': 0.050383877159309025}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '3a6c936c-0276-4f11-9d98-1bd011387a6e')",Propane,"('air',)",kilogram,Propane,C3H8,44.1,"[['C', 3], ['H', 8]]","{'C': 0.8170748299319728, 'H': 0.18285714285714286}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '8e159def-c94d-4400-bde2-9b936315d183')",Ethylene glycol monoethyl ether,"('water', 'ocean')",kilogram,Ethylene glycol monoethyl ether,C4H10O2,90.12,"[['C', 4], ['H', 10], ['O', 2]]","{'C': 0.5331114070128716, 'H': 0.11185086551264979, 'O': 0.35505992010652465}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'cf2cfb56-f662-45cc-b124-3917573c37c0')",Benzo(k)fluoranthene,"('water', 'surface water')",kilogram,Benzo(k)fluoranthene,C20H12,252.3,"[['C', 20], ['H', 12]]","{'C': 0.9521204914783986, 'H': 0.04794292508917954}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '33aaa517-2f57-4b13-be01-910469b03567')",Silicon,"('soil', 'forestry')",kilogram,Silicon,Si,28.085,"[['Si', 1]]",{'Si': 1.0},1.0,dissipation
"('ecoinvent-3.4-biosphere', '62bd2ced-16de-43c2-88e1-adfae242654e')",m-Xylene,"('air', 'low population density, long-term')",kilogram,m-Xylene,C8H10,106.16,"[['C', 8], ['H', 10]]","{'C': 0.9051243406179351, 'H': 0.09495101733232857}",1.0,dissipation
"('ecoinvent-3.4-biosphere', 'b4c2f1fd-079a-4afc-8acb-67d1c4465c00')",Anthracene,"('water', 'ocean')",kilogram,Anthracene,C14H10,178.23,"[['C', 14], ['H', 10]]","{'C': 0.9434663075800932, 'H': 0.056556135330752405}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '470558a5-494c-4298-8cf8-9a64900b8d65')",Lactofen,"('air', 'non-urban air or from high stacks')",kilogram,Lactofen,C19H15ClF3NO7,461.8,"[['C', 19], ['H', 15], ['Cl', 1], ['F', 3], ['N', 1], ['O', 7]]","{'C': 0.4941728020788219, 'H': 0.03274144651364227, 'Cl': 0.07677132957990472, 'F': 0.12341706366392377, 'N': 0.030331312256388045, 'O': 0.24251407535729755}",1.0,dissipation
"('ecoinvent-3.4-biosphere', '05f6e226-0593-46f5-a788-01fa306e66ad')","Carbon monoxide, from soil or biomass stock","('air', 'indoor')",kilogram,Carbon monoxide,CO,28.01,"[['C', 1], ['O', 1]]","{'C': 0.42881113887897176, 'O': 0.5711888611210282}",1.0,dissipation
